PCON24CD,PCON24NM,MP,Gender,ID,TheyWorkForYou ID,TheyWorkForYou URI,Start date,Party,Party name,Party bg,Party fg,Thumbnail
E14001386,North Cotswolds,Sir Geoffrey Clifton-Brown,M,249,10119,https://www.theyworkforyou.com/mp/10119/geoffrey_clifton-brown/north_cotswolds,1992-04-09T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/249/Thumbnail
E14001387,North Devon,Ian Roome,M,5138,26388,https://www.theyworkforyou.com/mp/26388/ian_roome/north_devon,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5138/Thumbnail
E14001388,North Dorset,Simon Hoare,M,4494,25427,https://www.theyworkforyou.com/mp/25427/simon_hoare/north_dorset,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4494/Thumbnail
E14001389,North Durham,Luke Akehurst,M,5112,26420,https://www.theyworkforyou.com/mp/26420/luke_akehurst/north_durham,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5112/Thumbnail
E14001390,North East Cambridgeshire,Steve Barclay,M,4095,24916,https://www.theyworkforyou.com/mp/24916/steve_barclay/north_east_cambridgeshire,2010-05-06T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4095/Thumbnail
E14001391,North East Derbyshire,Louise Jones,F,5258,26586,https://www.theyworkforyou.com/mp/26586/louise_jones/north_east_derbyshire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5258/Thumbnail
E14001392,North East Hampshire,Alex Brewer,F,5263,26366,https://www.theyworkforyou.com/mp/26366/alex_brewer/north_east_hampshire,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5263/Thumbnail
E14001393,North East Hertfordshire,Chris Hinchliff,M,5244,26505,https://www.theyworkforyou.com/mp/26505/chris_hinchliff/north_east_hertfordshire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5244/Thumbnail
E14001394,North East Somerset and Hanham,Dan Norris,M,221,10458,https://www.theyworkforyou.com/mp/10458/dan_norris/north_east_somerset_and_hanham,2024-07-04T00:00:00,Ind,Independent,#909090,#FFFFFF,https://members-api.parliament.uk/api/Members/221/Thumbnail
E14001395,North Herefordshire,Ellie Chowns,F,5249,26577,https://www.theyworkforyou.com/mp/26577/ellie_chowns/north_herefordshire,2024-07-04T00:00:00,Green,Green Party,#78b82a,#FFFFFF,https://members-api.parliament.uk/api/Members/5249/Thumbnail
E14001396,North Norfolk,Steff Aquarone,M,5164,26491,https://www.theyworkforyou.com/mp/26491/steffan_aquarone/north_norfolk,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5164/Thumbnail
E14001397,North Northumberland,David Smith,M,5218,26606,https://www.theyworkforyou.com/mp/26606/david_smith/north_northumberland,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5218/Thumbnail
E14001398,North Shropshire,Helen Morgan,F,4934,26056,https://www.theyworkforyou.com/mp/26056/helen_morgan/north_shropshire,2021-12-16T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/4934/Thumbnail
E14001399,North Somerset,Sadik Al-Hassan,M,5312,26527,https://www.theyworkforyou.com/mp/26527/sadik_al-hassan/north_somerset,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5312/Thumbnail
E14001400,North Warwickshire and Bedworth,Rachel Taylor,F,5065,26478,https://www.theyworkforyou.com/mp/26478/rachel_taylor/north_warwickshire_and_bedworth,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5065/Thumbnail
E14001401,North West Cambridgeshire,Sam Carling,M,5308,26558,https://www.theyworkforyou.com/mp/26558/sam_carling/north_west_cambridgeshire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5308/Thumbnail
E14001402,North West Essex,Mrs Kemi Badenoch,F,4597,25693,https://www.theyworkforyou.com/mp/25693/kemi_badenoch/north_west_essex,2017-06-08T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4597/Thumbnail
E14001403,North West Hampshire,Kit Malthouse,M,4495,25346,https://www.theyworkforyou.com/mp/25346/kit_malthouse/north_west_hampshire,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4495/Thumbnail
E14001404,North West Leicestershire,Amanda Hack,F,5149,26449,https://www.theyworkforyou.com/mp/26449/amanda_hack/north_west_leicestershire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5149/Thumbnail
E14001405,North West Norfolk,James Wild,M,4787,25866,https://www.theyworkforyou.com/mp/25866/james_wild/north_west_norfolk,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4787/Thumbnail
E14001406,Northampton North,Lucy Rigby,F,5333,26596,https://www.theyworkforyou.com/mp/26596/lucy_rigby/northampton_north,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5333/Thumbnail
E14001407,Northampton South,Mike Reader,M,5316,26630,https://www.theyworkforyou.com/mp/26630/mike_reader/northampton_south,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5316/Thumbnail
E14001408,Norwich North,Alice Macdonald,F,5133,26450,https://www.theyworkforyou.com/mp/26450/alice_macdonald/norwich_north,2024-07-04T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5133/Thumbnail
E14001409,Norwich South,Clive Lewis,M,4500,25356,https://www.theyworkforyou.com/mp/25356/clive_lewis/norwich_south,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4500/Thumbnail
E14001410,Nottingham East,Nadia Whittome,F,4869,25845,https://www.theyworkforyou.com/mp/25845/nadia_whittome/nottingham_east,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4869/Thumbnail
E14001411,Nottingham North and Kimberley,Alex Norris,M,4641,25687,https://www.theyworkforyou.com/mp/25687/alex_norris/nottingham_north_and_kimberley,2017-06-08T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4641/Thumbnail
E14001412,Nottingham South,Lilian Greenwood,F,4029,24774,https://www.theyworkforyou.com/mp/24774/lilian_greenwood/nottingham_south,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4029/Thumbnail
E14001413,Nuneaton,Jodie Gosling,F,5036,26314,https://www.theyworkforyou.com/mp/26314/jodie_gosling/nuneaton,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5036/Thumbnail
E14001414,Old Bexley and Sidcup,Mr Louie French,M,4932,26055,https://www.theyworkforyou.com/mp/26055/louie_french/old_bexley_and_sidcup,2021-12-02T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4932/Thumbnail
E14001415,Oldham East and Saddleworth,Debbie Abrahams,F,4212,25034,https://www.theyworkforyou.com/mp/25034/debbie_abrahams/oldham_east_and_saddleworth,2011-01-13T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4212/Thumbnail
E14001416,"Oldham West, Chadderton and Royton",Jim McMahon,M,4569,25475,https://www.theyworkforyou.com/mp/25475/jim_mcmahon/oldham_west%2C_chadderton_and_royton,2015-12-03T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4569/Thumbnail
E14001417,Orpington,Gareth Bacon,M,4798,25750,https://www.theyworkforyou.com/mp/25750/gareth_bacon/orpington,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4798/Thumbnail
E14001418,Ossett and Denby Dale,Jade Botterill,F,5236,26465,https://www.theyworkforyou.com/mp/26465/jade_botterill/ossett_and_denby_dale,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5236/Thumbnail
E14001419,Oxford East,Anneliese Dodds,F,4657,25618,https://www.theyworkforyou.com/mp/25618/anneliese_dodds/oxford_east,2017-06-08T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4657/Thumbnail
E14001420,Oxford West and Abingdon,Layla Moran,F,4656,25689,https://www.theyworkforyou.com/mp/25689/layla_moran/oxford_west_and_abingdon,2017-06-08T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/4656/Thumbnail
E14001421,Peckham,Miatta Fahnbulleh,F,5099,26389,https://www.theyworkforyou.com/mp/26389/miatta_fahnbulleh/peckham,2024-07-04T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5099/Thumbnail
E14001422,Pendle and Clitheroe,Jonathan Hinder,M,5264,26522,https://www.theyworkforyou.com/mp/26522/jonathan_hinder/pendle_and_clitheroe,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5264/Thumbnail
E14001423,Penistone and Stocksbridge,Dr Marie Tidball,F,5098,26390,https://www.theyworkforyou.com/mp/26390/marie_tidball/penistone_and_stocksbridge,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5098/Thumbnail
E14001424,Penrith and Solway,Markus Campbell-Savours,M,5124,26485,https://www.theyworkforyou.com/mp/26485/markus_campbell-savours/penrith_and_solway,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5124/Thumbnail
E14001425,Peterborough,Andrew Pakes,M,5243,26601,https://www.theyworkforyou.com/mp/26601/andrew_pakes/peterborough,2024-07-04T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5243/Thumbnail
E14001426,Plymouth Moor View,Fred Thomas,M,5174,26441,https://www.theyworkforyou.com/mp/26441/fred_thomas/plymouth_moor_view,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5174/Thumbnail
E14001427,Plymouth Sutton and Devonport,Luke Pollard,M,4682,25690,https://www.theyworkforyou.com/mp/25690/luke_pollard/plymouth_sutton_and_devonport,2017-06-08T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4682/Thumbnail
E14001428,"Pontefract, Castleford and Knottingley",Yvette Cooper,F,420,10131,https://www.theyworkforyou.com/mp/10131/yvette_cooper/pontefract%2C_castleford_and_knottingley,1997-05-01T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/420/Thumbnail
E14001429,Poole,Neil Duncan-Jordan,M,5359,26633,https://www.theyworkforyou.com/mp/26633/neil_duncan-jordan/poole,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5359/Thumbnail
E14001430,Poplar and Limehouse,Apsana Begum,F,4790,25914,https://www.theyworkforyou.com/mp/25914/apsana_begum/poplar_and_limehouse,2019-12-12T00:00:00,Ind,Independent,#909090,#FFFFFF,https://members-api.parliament.uk/api/Members/4790/Thumbnail
E14001431,Portsmouth North,Amanda Martin,F,5294,26430,https://www.theyworkforyou.com/mp/26430/amanda_martin/portsmouth_north,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5294/Thumbnail
E14001432,Portsmouth South,Stephen Morgan,M,4653,25658,https://www.theyworkforyou.com/mp/25658/stephen_morgan/portsmouth_south,2017-06-08T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4653/Thumbnail
E14001433,Preston,Sir Mark Hendrick,M,473,10682,https://www.theyworkforyou.com/mp/10682/mark_hendrick/preston,2000-11-23T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/473/Thumbnail
E14001434,Putney,Fleur Anderson,F,4788,25813,https://www.theyworkforyou.com/mp/25813/fleur_anderson/putney,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4788/Thumbnail
E14001435,Queen's Park and Maida Vale,Georgia Gould,F,5305,26528,https://www.theyworkforyou.com/mp/26528/georgia_gould/queen%27s_park_and_maida_vale,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5305/Thumbnail
E14001436,Rawmarsh and Conisbrough,John Healey,M,400,10268,https://www.theyworkforyou.com/mp/10268/john_healey/rawmarsh_and_conisbrough,1997-05-01T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/400/Thumbnail
E14001437,Rayleigh and Wickford,Mr Mark Francois,M,1444,10901,https://www.theyworkforyou.com/mp/10901/mark_francois/rayleigh_and_wickford,2001-06-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/1444/Thumbnail
E14001438,Reading Central,Matt Rodda,M,4654,25691,https://www.theyworkforyou.com/mp/25691/matt_rodda/reading_central,2017-06-08T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4654/Thumbnail
E14001439,Reading West and Mid Berkshire,Olivia Bailey,F,5337,26609,https://www.theyworkforyou.com/mp/26609/olivia_bailey/reading_west_and_mid_berkshire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5337/Thumbnail
E14001440,Redcar,Anna Turley,F,4449,25313,https://www.theyworkforyou.com/mp/25313/anna_turley/redcar,2024-07-04T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4449/Thumbnail
E14001441,Redditch,Chris Bloore,M,5109,26357,https://www.theyworkforyou.com/mp/26357/christopher_bloore/redditch,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5109/Thumbnail
E14001442,Reigate,Rebecca Paul,F,5297,26466,https://www.theyworkforyou.com/mp/26466/rebecca_paul/reigate,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5297/Thumbnail
E14001443,Ribble Valley,Maya Ellis,F,5228,26479,https://www.theyworkforyou.com/mp/26479/maya_ellis/ribble_valley,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5228/Thumbnail
E14001444,Richmond and Northallerton,Rishi Sunak,M,4483,25428,https://www.theyworkforyou.com/mp/25428/rishi_sunak/richmond_and_northallerton,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4483/Thumbnail
E14001445,Richmond Park,Sarah Olney,F,4591,25596,https://www.theyworkforyou.com/mp/25596/sarah_olney/richmond_park,2019-12-12T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/4591/Thumbnail
E14001446,Rochdale,Paul Waugh,M,5071,26319,https://www.theyworkforyou.com/mp/26319/paul_waugh/rochdale,2024-07-04T00:00:00,Lab,Labour (Co-op),#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5071/Thumbnail
E14001447,Rochester and Strood,Lauren Edwards,F,5298,26597,https://www.theyworkforyou.com/mp/26597/lauren_edwards/rochester_and_strood,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5298/Thumbnail
E14001448,Romford,Andrew Rosindell,M,1447,11199,https://www.theyworkforyou.com/mp/11199/andrew_rosindell/romford,2001-06-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/1447/Thumbnail
E14001449,Romsey and Southampton North,Caroline Nokes,F,4048,24809,https://www.theyworkforyou.com/mp/24809/caroline_nokes/romsey_and_southampton_north,2010-05-06T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4048/Thumbnail
E14001450,Rossendale and Darwen,Andy MacNae,M,5134,26391,https://www.theyworkforyou.com/mp/26391/andy_macnae/rossendale_and_darwen,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5134/Thumbnail
E14001451,Rother Valley,Jake Richards,M,5082,26486,https://www.theyworkforyou.com/mp/26486/jake_richards/rother_valley,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5082/Thumbnail
E14001452,Rotherham,Sarah Champion,F,4267,25168,https://www.theyworkforyou.com/mp/25168/sarah_champion/rotherham,2012-11-29T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4267/Thumbnail
E14001453,Rugby,John Slinger,M,5127,26564,https://www.theyworkforyou.com/mp/26564/john_slinger/rugby,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5127/Thumbnail
E14001454,"Ruislip, Northwood and Pinner",David Simmonds,M,4872,25892,https://www.theyworkforyou.com/mp/25892/david_simmonds/ruislip%2C_northwood_and_pinner,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4872/Thumbnail
E14001455,Runcorn and Helsby,Sarah Pochin,F,5403,26683,https://www.theyworkforyou.com/mp/26683/sarah_pochin/runcorn_and_helsby,2025-05-01T00:00:00,RUK,Reform UK,#12b6cf,#ffffff,https://members-api.parliament.uk/api/Members/5403/Thumbnail
E14001456,Runnymede and Weybridge,Dr Ben Spencer,M,4785,25889,https://www.theyworkforyou.com/mp/25889/ben_spencer/runnymede_and_weybridge,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4785/Thumbnail
E14001457,Rushcliffe,James Naish,M,5047,26329,https://www.theyworkforyou.com/mp/26329/james_naish/rushcliffe,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5047/Thumbnail
E14001458,Rutland and Stamford,Alicia Kearns,F,4805,25906,https://www.theyworkforyou.com/mp/25906/alicia_kearns/rutland_and_stamford,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4805/Thumbnail
E14001459,Salford,Rebecca Long Bailey,F,4396,25368,https://www.theyworkforyou.com/mp/25368/rebecca_long-bailey/salford,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4396/Thumbnail
E14001460,Salisbury,John Glen,M,4051,24839,https://www.theyworkforyou.com/mp/24839/john_glen/salisbury,2010-05-06T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4051/Thumbnail
E14001461,Scarborough and Whitby,Alison Hume,F,5254,26523,https://www.theyworkforyou.com/mp/26523/alison_hume/scarborough_and_whitby,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5254/Thumbnail
E14001462,Scunthorpe,Sir Nicholas Dakin,M,4056,24798,https://www.theyworkforyou.com/mp/24798/nicholas_dakin/scunthorpe,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4056/Thumbnail
E14001463,Sefton Central,Bill Esterson,M,4061,24905,https://www.theyworkforyou.com/mp/24905/bill_esterson/sefton_central,2010-05-06T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4061/Thumbnail
E14001464,Selby,Keir Mather,M,4993,26271,https://www.theyworkforyou.com/mp/26271/keir_mather/selby,2023-07-20T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4993/Thumbnail
E14001465,Sevenoaks,Laura Trott,F,4780,25851,https://www.theyworkforyou.com/mp/25851/laura_trott/sevenoaks,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4780/Thumbnail
E14001466,Sheffield Brightside and Hillsborough,Gill Furniss,F,4571,25489,https://www.theyworkforyou.com/mp/25489/gill_furniss/sheffield_brightside_and_hillsborough,2016-05-05T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4571/Thumbnail
E14001467,Sheffield Central,Abtisam Mohamed,F,5142,26413,https://www.theyworkforyou.com/mp/26413/abtisam_mohamed/sheffield_central,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5142/Thumbnail
E14001468,Sheffield Hallam,Olivia Blake,F,4864,25908,https://www.theyworkforyou.com/mp/25908/olivia_blake/sheffield_hallam,2019-12-12T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4864/Thumbnail
E14001469,Sheffield Heeley,Louise Haigh,F,4473,25357,https://www.theyworkforyou.com/mp/25357/louise_haigh/sheffield_heeley,2015-05-07T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4473/Thumbnail
E14001470,Sheffield South East,Mr Clive Betts,M,394,10045,https://www.theyworkforyou.com/mp/10045/clive_betts/sheffield_south_east,1992-04-09T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/394/Thumbnail
E14001471,Sherwood Forest,Michelle Welsh,F,5226,26550,https://www.theyworkforyou.com/mp/26550/michelle_welsh/sherwood_forest,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5226/Thumbnail
E14001472,Shipley,Anna Dixon,F,5281,26524,https://www.theyworkforyou.com/mp/26524/anna_dixon/shipley,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5281/Thumbnail
E14001473,Shrewsbury,Julia Buckley,F,5171,26436,https://www.theyworkforyou.com/mp/26436/julia_buckley/shrewsbury,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5171/Thumbnail
E14001474,Sittingbourne and Sheppey,Kevin McKenna,M,5300,26529,https://www.theyworkforyou.com/mp/26529/kevin_mckenna/sittingbourne_and_sheppey,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5300/Thumbnail
E14001475,Skipton and Ripon,Sir Julian Smith,M,4118,24961,https://www.theyworkforyou.com/mp/24961/julian_smith/skipton_and_ripon,2010-05-06T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4118/Thumbnail
E14001476,Sleaford and North Hykeham,Dr Caroline Johnson,F,4592,25597,https://www.theyworkforyou.com/mp/25597/dr_caroline_johnson/sleaford_and_north_hykeham,2016-12-08T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4592/Thumbnail
E14001477,Slough,Mr Tanmanjeet Singh Dhesi,M,4638,25695,https://www.theyworkforyou.com/mp/25695/tan_dhesi/slough,2017-06-08T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4638/Thumbnail
E14001478,Smethwick,Gurinder Singh Josan,M,5059,26348,https://www.theyworkforyou.com/mp/26348/gurinder_josan/smethwick,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5059/Thumbnail
E14001479,Solihull West and Shirley,Dr Neil Shastri-Hurst,M,5197,26437,https://www.theyworkforyou.com/mp/26437/neil_shastri-hurst/solihull_west_and_shirley,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5197/Thumbnail
E14001480,South Basildon and East Thurrock,James McMurdock,M,5361,26636,https://www.theyworkforyou.com/mp/26636/james_mcmurdock/south_basildon_and_east_thurrock,2024-07-04T00:00:00,RUK,Reform UK,#12b6cf,#ffffff,https://members-api.parliament.uk/api/Members/5361/Thumbnail
E14001481,South Cambridgeshire,Pippa Heylings,F,5078,26421,https://www.theyworkforyou.com/mp/26421/pippa_heylings/south_cambridgeshire,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5078/Thumbnail
E14001482,South Cotswolds,Dr Roz Savage,F,5352,26603,https://www.theyworkforyou.com/mp/26603/roz_savage/south_cotswolds,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5352/Thumbnail
E14001483,South Derbyshire,Samantha Niblett,F,5150,26414,https://www.theyworkforyou.com/mp/26414/samantha_niblett/south_derbyshire,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5150/Thumbnail
E14001484,South Devon,Caroline Voaden,F,5216,26511,https://www.theyworkforyou.com/mp/26511/caroline_voaden/south_devon,2024-07-04T00:00:00,LD,Liberal Democrat,#faa01a,#FFFFFF,https://members-api.parliament.uk/api/Members/5216/Thumbnail
E14001485,South Dorset,Lloyd Hatton,M,5217,26471,https://www.theyworkforyou.com/mp/26471/lloyd_hatton/south_dorset,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5217/Thumbnail
E14001486,South East Cornwall,Anna Gelderd,F,5353,26618,https://www.theyworkforyou.com/mp/26618/anna_gelderd/south_east_cornwall,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5353/Thumbnail
E14001487,South Holland and The Deepings,Sir John Hayes,M,350,10265,https://www.theyworkforyou.com/mp/10265/john_hayes/south_holland_and_the_deepings,1997-05-01T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/350/Thumbnail
E14001488,South Leicestershire,Alberto Costa,M,4439,25413,https://www.theyworkforyou.com/mp/25413/alberto_costa/south_leicestershire,2015-05-07T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4439/Thumbnail
E14001489,South Norfolk,Ben Goldsborough,M,5205,26530,https://www.theyworkforyou.com/mp/26530/ben_goldsborough/south_norfolk,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5205/Thumbnail
E14001490,South Northamptonshire,Sarah Bool,F,5355,26635,https://www.theyworkforyou.com/mp/26635/sarah_bool/south_northamptonshire,2024-07-04T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/5355/Thumbnail
E14001491,South Ribble,Mr Paul Foster,M,5074,26487,https://www.theyworkforyou.com/mp/26487/paul_foster/south_ribble,2024-07-04T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/5074/Thumbnail
E14001492,South Shields,Emma Lewell,F,4277,25181,https://www.theyworkforyou.com/mp/25181/emma_lewell-buck/south_shields,2013-05-02T00:00:00,Lab,Labour,#d50000,#ffffff,https://members-api.parliament.uk/api/Members/4277/Thumbnail
E14001493,South Shropshire,Stuart Anderson,M,4742,25818,https://www.theyworkforyou.com/mp/25818/stuart_anderson/south_shropshire,2019-12-12T00:00:00,Con,Conservative,#0063ba,#ffffff,https://members-api.parliament.uk/api/Members/4742/Thumbnail
