PARL10,PARL25,overlap_area,original_area,percentage_overlap_area,percentage_overlap_pop,overlap_pop,original_pop,__index_level_0__
N06000009,UKPARL.2025.LGV,422021656.94,468210992.32,0.9,0.9,99780.71,110293.0,985
N06000009,UKPARL.2025.SAN,9927378.04,468210992.32,0.02,0.01,1349.14,110293.0,48
N06000009,UKPARL.2025.SDW,6327323.1,468210992.32,0.01,0.0,0.0,0.0,24
N06000010,UKPARL.2025.FST,15431433.11,1350696559.37,0.01,0.02,1775.2,105513.8,5
N06000010,UKPARL.2025.MUL,1257166875.64,1350696559.37,0.93,0.94,99526.6,105513.8,1019
N06000010,UKPARL.2025.WTY,74634078.1,1350696559.37,0.06,0.04,4212.0,105513.8,152
N06000011,UKPARL.2025.FST,89914976.78,1083010988.42,0.08,0.04,5320.6,121555.0,242
N06000011,UKPARL.2025.NAR,918209100.78,1083010988.42,0.85,0.9,109754.6,121555.0,923
N06000011,UKPARL.2025.UBN,62533692.4,1083010988.42,0.06,0.04,5163.8,121555.0,165
N06000012,UKPARL.2025.EAN,340303613.65,1387464541.13,0.25,0.08,9424.0,113122.0,492
N06000012,UKPARL.2025.NAN,1044603797.97,1387464541.13,0.75,0.92,103698.0,113122.0,850
N06000013,UKPARL.2025.NDW,113854873.81,115452033.89,0.99,1.0,92707.0,92707.0,1110
N06000014,UKPARL.2025.SAN,776498062.64,785748110.13,0.99,0.97,100675.17,103367.0,1120
N06000015,UKPARL.2025.SDW,1061164729.97,1250874615.16,0.85,0.86,98750.8,114228.0,925
N06000015,UKPARL.2025.SGF,183744498.11,1250874615.16,0.15,0.11,13077.37,114228.0,372
N06000016,UKPARL.2025.BTS,50531315.98,655299313.01,0.08,0.09,7869.25,92453.0,224
N06000016,UKPARL.2025.SGF,601307690.57,655299313.01,0.92,0.91,84583.75,92453.0,1007
N06000017,UKPARL.2025.LGV,119265795.69,480244199.29,0.25,0.08,10658.6,128432.0,499
N06000017,UKPARL.2025.SDW,42390400.6,480244199.29,0.09,0.02,2990.0,128432.0,258
N06000017,UKPARL.2025.UBN,318269734.66,480244199.29,0.66,0.89,114783.4,128432.0,787
N06000018,UKPARL.2025.WTY,1992097343.44,1996704465.57,1.0,1.0,93537.0,93537.0,1142
S14000001,UKPARL.2025.ABN,42993650.49,47380576.43,0.91,0.77,77585.73,100212.0,991
S14000001,UKPARL.2025.ABS,4380912.09,47380576.43,0.09,0.23,22626.27,100212.0,269
S14000002,UKPARL.2025.ABS,81824430.23,82289991.76,0.99,0.97,93162.58,96202.81,1132
S14000003,UKPARL.2025.AAS,229072026.88,229433440.94,1.0,0.99,84659.0,85520.24,1148
S14000004,UKPARL.2025.ABF,285725700.06,1973390129.89,0.14,0.38,32263.8,85938.9,370
S14000004,UKPARL.2025.APG,1687659767.08,1973390129.89,0.86,0.62,53675.1,85938.9,932
S14000005,UKPARL.2025.ABL,7005434634.63,7005665476.62,1.0,1.0,85853.59,85853.59,1299
S14000006,UKPARL.2025.ACC,1628526131.83,1628664174.13,1.0,1.0,91141.99,91141.99,1284
S14000007,UKPARL.2025.ABM,973014719.45,1589869859.24,0.61,0.8,72971.46,91200.05,741
S14000007,UKPARL.2025.GDB,616846269.62,1589869859.24,0.39,0.2,18228.59,91200.05,617
S14000008,UKPARL.2025.BRS,3834356002.76,3839033565.07,1.0,1.0,95273.88,95273.88,1156
S14000009,UKPARL.2025.CSR,8626131840.77,8626179188.32,1.0,1.0,60713.02,60713.02,1305
S14000010,UKPARL.2025.CAY,232460942.9,232514755.48,1.0,1.0,88385.35,88385.35,1246
S14000011,UKPARL.2025.CAB,62823914.28,83435734.46,0.75,0.86,84888.86,98203.5,851
S14000011,UKPARL.2025.CKH,20406920.33,83435734.46,0.24,0.14,13314.64,98203.5,491
S14000012,UKPARL.2025.CKH,120243877.39,190549651.23,0.63,0.89,76045.13,85652.42,757
S14000012,UKPARL.2025.MDB,70249664.5,190549651.23,0.37,0.11,9607.3,85652.42,598
S14000013,UKPARL.2025.DAG,3871306057.7,3994870760.76,0.97,0.99,94254.09,95581.98,1084
S14000013,UKPARL.2025.DCT,123507292.35,3994870760.76,0.03,0.01,1327.89,95581.98,82
S14000014,UKPARL.2025.DAG,46841742.85,4292139823.42,0.01,0.04,3789.5,86135.95,4
S14000014,UKPARL.2025.DCT,4241292005.85,4292139823.42,0.99,0.96,82346.45,86135.95,1119
S14000015,UKPARL.2025.ABF,127669182.49,152865905.78,0.84,0.77,68376.62,88998.39,910
S14000015,UKPARL.2025.APG,17666514.28,152865905.78,0.12,0.01,520.88,88998.39,314
S14000015,UKPARL.2025.DUN,7529647.98,152865905.78,0.05,0.23,20100.89,88998.39,139
S14000016,UKPARL.2025.APG,85616510.08,118502365.13,0.72,0.05,4937.06,90582.71,827
S14000016,UKPARL.2025.DUN,32873884.32,118502365.13,0.28,0.95,85645.64,90582.71,532
S14000017,UKPARL.2025.CKY,29213270.33,228651192.05,0.13,0.12,12902.12,103261.04,337
S14000017,UKPARL.2025.DFR,199437547.95,228651192.05,0.87,0.88,90358.91,103261.04,955
S14000018,UKPARL.2025.CKH,1629932.76,85211748.96,0.02,0.0,360.11,85614.76,40
S14000018,UKPARL.2025.MDB,83442414.03,85211748.96,0.98,1.0,85233.75,85614.76,1099
S14000019,UKPARL.2025.EKS,303014015.76,408367319.14,0.74,0.9,93058.86,103380.43,838
S14000019,UKPARL.2025.HCV,105080347.1,408367319.14,0.26,0.1,10186.42,103380.43,510
S14000020,UKPARL.2025.EEM,8510060.43,679231334.65,0.01,0.14,14638.74,107090.0,17
S14000020,UKPARL.2025.LOE,670697968.96,679231334.65,0.99,0.86,92451.26,107090.0,1117
S14000021,UKPARL.2025.ERF,174207979.21,174245838.32,1.0,1.0,95530.0,95530.0,1248
S14000022,UKPARL.2025.EEM,23333177.63,25821244.44,0.9,0.94,100381.46,107240.19,987
S14000022,UKPARL.2025.ESO,2487068.96,25821244.44,0.1,0.06,6858.73,107240.19,275
S14000023,UKPARL.2025.ENL,17503609.09,20095973.69,0.87,0.92,108366.53,117665.7,953
S14000023,UKPARL.2025.EWE,2589912.09,20095973.69,0.13,0.08,9299.17,117665.7,341
S14000024,UKPARL.2025.ESO,28624228.05,28648444.99,1.0,1.0,92135.96,92236.4,1162
S14000025,UKPARL.2025.ESW,90340127.94,90358152.59,1.0,1.0,109717.88,109717.88,1253
S14000026,UKPARL.2025.ENL,1412089.38,98458003.2,0.01,0.06,6334.86,98069.84,28
S14000026,UKPARL.2025.EWE,97035729.97,98458003.2,0.99,0.94,91734.98,98069.84,1108
S14000027,UKPARL.2025.NHI,3096027229.43,3096596292.57,1.0,1.0,26696.12,26696.12,1257
S14000028,UKPARL.2025.AAG,55802928.67,174503147.97,0.32,0.27,30328.9,111965.34,563
S14000028,UKPARL.2025.FLK,118690650.59,174503147.97,0.68,0.73,81636.45,111965.34,796
S14000029,UKPARL.2025.GEA,7750947.33,20307639.61,0.38,0.42,45729.76,109107.78,609
S14000029,UKPARL.2025.GNE,978403.86,20307639.61,0.05,0.05,5147.25,109107.78,138
S14000029,UKPARL.2025.GNO,4384254.77,20307639.61,0.22,0.26,28036.64,109107.78,460
S14000029,UKPARL.2025.GSO,2326060.2,20307639.61,0.11,0.1,11404.93,109107.78,313
S14000029,UKPARL.2025.GSW,4866122.08,20307639.61,0.24,0.17,18789.19,109107.78,485
S14000030,UKPARL.2025.GEA,19977681.39,38681929.0,0.52,0.58,54887.74,94008.61,687
S14000030,UKPARL.2025.GNE,18509303.36,38681929.0,0.48,0.41,38123.94,94008.61,671
S14000031,UKPARL.2025.GNO,15490665.01,16852760.59,0.92,0.77,60912.56,78899.83,1009
S14000031,UKPARL.2025.GWE,1360970.81,16852760.59,0.08,0.23,17987.27,78899.83,233
S14000032,UKPARL.2025.GNE,19985561.6,27740634.65,0.72,0.78,67667.94,87264.81,825
S14000032,UKPARL.2025.GNO,7742256.06,27740634.65,0.28,0.22,19543.77,87264.81,535
S14000033,UKPARL.2025.GWE,17252363.83,18058963.65,0.96,0.95,83694.13,87837.34,1060
S14000033,UKPARL.2025.WDB,635632.73,18058963.65,0.04,0.03,2954.9,87837.34,98
S14000034,UKPARL.2025.GEA,345661.78,26723797.83,0.01,0.02,1774.04,89267.27,19
S14000034,UKPARL.2025.GSO,24394903.44,26723797.83,0.91,0.92,81871.59,89267.27,1000
S14000034,UKPARL.2025.GSW,1974249.03,26723797.83,0.07,0.06,5621.64,89267.27,211
S14000035,UKPARL.2025.GSW,22517348.85,26316540.87,0.86,0.82,71767.6,87486.01,933
S14000035,UKPARL.2025.PRN,3782243.71,26316540.87,0.14,0.18,15718.41,87486.01,366
S14000036,UKPARL.2025.CKY,5522741.56,177071919.41,0.03,0.03,2331.26,88026.28,83
S14000036,UKPARL.2025.GMF,147728899.61,177071919.41,0.83,0.84,73542.5,88026.28,909
S14000036,UKPARL.2025.NEF,23817327.19,177071919.41,0.13,0.14,12152.52,88026.28,349
S14000037,UKPARL.2025.ABN,55916653.34,1516925840.86,0.04,0.31,32255.19,105457.85,103
S14000037,UKPARL.2025.GDB,1460834875.79,1516925840.86,0.96,0.69,73202.66,105457.85,1075
S14000038,UKPARL.2025.IRW,161924150.59,161945381.46,1.0,1.0,77800.0,77800.0,1270
S14000039,UKPARL.2025.CSR,119290162.05,4928002992.14,0.02,0.03,3255.25,105798.44,59
S14000039,UKPARL.2025.ISW,1973596392.73,4928002992.14,0.4,0.68,71881.11,105798.44,624
S14000039,UKPARL.2025.MNS,2835027065.82,4928002992.14,0.58,0.29,30662.08,105798.44,719
S14000040,UKPARL.2025.KAL,701689122.19,701781843.33,1.0,1.0,97266.55,97266.55,1269
S14000041,UKPARL.2025.CKY,113130423.07,148479809.48,0.76,0.79,78891.14,99245.6,856
S14000041,UKPARL.2025.DFR,10084678.52,148479809.48,0.07,0.0,216.6,99245.6,200
S14000041,UKPARL.2025.GMF,25262346.74,148479809.48,0.17,0.2,20137.86,99245.6,410
S14000042,UKPARL.2025.DCT,48672368.97,363522749.52,0.13,0.05,4507.79,99346.7,347
S14000042,UKPARL.2025.HCV,134250241.96,363522749.52,0.37,0.59,58372.75,99346.7,599
S14000042,UKPARL.2025.MWC,171102769.22,363522749.52,0.47,0.22,22105.07,99346.7,665
S14000042,UKPARL.2025.RGN,8202470.6,363522749.52,0.02,0.13,13244.35,99346.7,56
S14000043,UKPARL.2025.AAG,12149526.75,279930355.29,0.04,0.14,16225.82,118153.1,129
S14000043,UKPARL.2025.BAL,180653406.87,279930355.29,0.65,0.72,84603.25,118153.1,772
S14000043,UKPARL.2025.FLK,83128781.68,279930355.29,0.3,0.15,17301.79,118153.1,546
S14000043,UKPARL.2025.LVG,3990986.83,279930355.29,0.01,0.0,22.24,118153.1,27
S14000044,UKPARL.2025.BAL,31459945.58,271452919.0,0.12,0.1,11601.98,113871.56,315
S14000044,UKPARL.2025.LVG,239962546.29,271452919.0,0.88,0.9,102269.59,113871.56,966
S14000045,UKPARL.2025.MID,355248805.78,355262802.89,1.0,1.0,92460.0,92460.0,1298
S14000046,UKPARL.2025.ABM,358018293.37,2237538945.17,0.16,0.26,24560.67,95820.0,394
S14000046,UKPARL.2025.MNS,1879395229.52,2237538945.17,0.84,0.74,71259.33,95820.0,916
S14000047,UKPARL.2025.AAS,8952615.49,58089079.78,0.15,0.09,8212.03,94268.42,389
S14000047,UKPARL.2025.CAB,5664388.91,58089079.78,0.1,0.12,11518.44,94268.42,278
S14000047,UKPARL.2025.MWC,43470481.96,58089079.78,0.75,0.79,74537.95,94268.42,845
S14000048,UKPARL.2025.NAA,816875989.15,816924951.69,1.0,1.0,92566.11,92566.11,1291
S14000049,UKPARL.2025.NEF,770703943.23,770947239.46,1.0,1.0,83017.09,83017.09,1233
S14000050,UKPARL.2025.AAG,100422277.09,1712219632.01,0.06,0.45,47489.34,104448.51,169
S14000050,UKPARL.2025.APG,153135600.62,1712219632.01,0.09,0.04,4343.65,104448.51,259
S14000050,UKPARL.2025.DFR,58784890.43,1712219632.01,0.03,0.04,4050.66,104448.51,96
S14000050,UKPARL.2025.PHK,1162560246.28,1712219632.01,0.68,0.38,40022.46,104448.51,795
S14000050,UKPARL.2025.STG,237293186.04,1712219632.01,0.14,0.08,8542.39,104448.51,355
S14000051,UKPARL.2025.OAS,2483373228.94,2483602418.77,1.0,1.0,45190.0,45190.0,1282
S14000052,UKPARL.2025.IRW,32854041.16,123421045.08,0.27,0.13,11817.26,93479.95,523
S14000052,UKPARL.2025.PRN,76854149.2,123421045.08,0.62,0.76,70658.25,93479.95,750
S14000052,UKPARL.2025.PRS,13711852.05,123421045.08,0.11,0.12,11004.45,93479.95,304
S14000053,UKPARL.2025.PRS,135766920.05,138059959.68,0.98,0.95,81176.14,85620.05,1104
S14000054,UKPARL.2025.APG,3577291669.49,3830651777.53,0.93,0.36,36108.0,99041.49,1023
S14000054,UKPARL.2025.PHK,253283552.11,3830651777.53,0.07,0.64,62933.49,99041.49,194
S14000055,UKPARL.2025.ABL,2107542562.78,12604439640.98,0.17,0.07,4943.33,69318.54,402
S14000055,UKPARL.2025.CSR,2883072500.52,12604439640.98,0.23,0.47,32526.21,69318.54,473
S14000055,UKPARL.2025.ISW,7611750806.95,12604439640.98,0.6,0.46,31848.99,69318.54,736
S14000056,UKPARL.2025.HCV,18122166.77,51386238.26,0.35,0.27,28038.48,105181.06,583
S14000056,UKPARL.2025.RGN,32999979.55,51386238.26,0.64,0.73,77142.58,105181.06,768
S14000057,UKPARL.2025.STG,2252387898.46,2252482722.22,1.0,1.0,94210.0,94210.0,1297
S14000058,UKPARL.2025.WAK,3266841610.45,3267054525.67,1.0,1.0,96807.29,96807.29,1289
S14000059,UKPARL.2025.WDB,177287341.81,177317739.16,1.0,1.0,88930.0,88930.0,1261
W07000041,UKPARL.2025.YNM,715134318.88,715213130.95,1.0,1.0,70043.0,70043.0,1276
W07000042,UKPARL.2025.AAD,30128358.39,284615966.5,0.11,0.25,17227.0,70093.0,292
W07000042,UKPARL.2025.CLE,254480783.65,284615966.5,0.89,0.75,52866.0,70093.0,978
W07000043,UKPARL.2025.AAD,155171872.21,155216272.03,1.0,1.0,86007.0,86007.0,1235
W07000044,UKPARL.2025.WRE,103132844.71,103165475.13,1.0,1.0,71250.0,71250.0,1232
W07000045,UKPARL.2025.LLE,234967540.01,234977864.68,1.0,1.0,83546.0,83546.0,1295
W07000046,UKPARL.2025.GWR,287647997.03,296155392.03,0.97,0.9,72095.0,79772.0,1088
W07000046,UKPARL.2025.NSW,8478672.52,296155392.03,0.03,0.1,7677.0,79772.0,73
W07000047,UKPARL.2025.GWR,18733112.99,32725031.28,0.57,0.31,25782.0,83096.0,717
W07000047,UKPARL.2025.SWT,13991883.13,32725031.28,0.43,0.69,57314.0,83096.0,639
W07000048,UKPARL.2025.GWR,584029.39,48747419.42,0.01,0.01,815.12,84125.0,10
W07000048,UKPARL.2025.NSW,30077770.02,48747419.42,0.62,0.37,31089.81,84125.0,746
W07000048,UKPARL.2025.SWT,18085431.58,48747419.42,0.37,0.62,52220.07,84125.0,600
W07000049,UKPARL.2025.AFM,161149891.12,177311315.85,0.91,0.84,57895.0,68815.0,994
W07000049,UKPARL.2025.NSW,16161231.01,177311315.85,0.09,0.16,10920.0,68815.0,265
W07000050,UKPARL.2025.CFE,13455978.71,16812265.31,0.8,0.76,71824.0,93919.0,887
W07000050,UKPARL.2025.CFP,3351630.97,16812265.31,0.2,0.24,22095.0,93919.0,441
W07000051,UKPARL.2025.CFN,42643379.96,42657865.91,1.0,1.0,91158.0,91158.0,1222
W07000052,UKPARL.2025.RAO,99893153.01,99901098.08,1.0,1.0,69739.0,69739.0,1287
W07000053,UKPARL.2025.TOR,117590815.43,117606106.59,1.0,1.0,84075.0,84075.0,1271
W07000054,UKPARL.2025.MMS,821860756.2,830542544.8,0.99,0.89,76741.0,86627.0,1123
W07000054,UKPARL.2025.TOR,8644123.31,830542544.8,0.01,0.11,9886.0,86627.0,2
W07000055,UKPARL.2025.MMS,28441050.85,122414982.07,0.23,0.22,17849.0,82455.0,478
W07000055,UKPARL.2025.NPE,93973931.21,122414982.07,0.77,0.78,64606.0,82455.0,863
W07000056,UKPARL.2025.NPE,29614514.26,96462640.01,0.31,0.48,42998.0,90070.0,553
W07000056,UKPARL.2025.NPI,66837234.89,96462640.01,0.69,0.52,47072.0,90070.0,806
W07000057,UKPARL.2025.BGA,138870224.02,409488335.92,0.34,0.44,27775.0,62646.67,573
W07000057,UKPARL.2025.DMD,270617784.67,409488335.92,0.66,0.56,34871.67,62646.67,785
W07000058,UKPARL.2025.BGA,604096164.64,604115783.9,1.0,1.0,59177.0,59177.0,1301
W07000059,UKPARL.2025.BGA,655012290.68,926208554.0,0.71,0.14,10532.0,73481.63,814
W07000059,UKPARL.2025.CLE,215503972.75,926208554.0,0.23,0.16,11904.0,73481.63,480
W07000059,UKPARL.2025.CLN,55679582.7,926208554.0,0.06,0.69,51045.63,73481.63,174
W07000060,UKPARL.2025.CLE,110734360.45,216386486.28,0.51,0.34,24918.0,72505.0,683
W07000060,UKPARL.2025.CLN,105637193.64,216386486.28,0.49,0.66,47587.0,72505.0,675
W07000061,UKPARL.2025.DMD,2138698967.42,2138817746.61,1.0,1.0,61913.32,61913.32,1292
W07000062,UKPARL.2025.CLE,65532556.57,622818255.02,0.11,0.08,6155.0,72416.0,291
W07000062,UKPARL.2025.DMD,162027905.44,622818255.02,0.26,0.05,3567.0,72416.0,515
W07000062,UKPARL.2025.MAG,205388249.84,622818255.02,0.33,0.48,34520.0,72416.0,567
W07000062,UKPARL.2025.WRE,189829788.0,622818255.02,0.3,0.39,28174.0,72416.0,551
W07000063,UKPARL.2025.MAG,2181215450.98,2181388481.07,1.0,1.0,63264.0,63264.0,1288
W07000064,UKPARL.2025.CDP,1788341508.82,1788417642.8,1.0,1.0,72695.0,72695.0,1296
W07000065,UKPARL.2025.CDP,658201613.28,1180284623.24,0.56,0.29,22925.0,79620.0,703
W07000065,UKPARL.2025.MSP,521812421.88,1180284623.24,0.44,0.71,56695.0,79620.0,655
W07000066,UKPARL.2025.CAN,580314950.98,1018484532.32,0.57,0.41,32109.0,78307.0,713
W07000066,UKPARL.2025.MSP,438080552.08,1018484532.32,0.43,0.59,46198.0,78307.0,644
W07000067,UKPARL.2025.CAN,1438721281.29,1555808019.01,0.92,0.85,62157.0,73116.0,1013
W07000067,UKPARL.2025.LLE,116964769.67,1555808019.01,0.08,0.15,10959.0,73116.0,216
W07000068,UKPARL.2025.BRC,3013850244.79,3014909221.74,1.0,1.0,69171.0,69208.1,1218
W07000069,UKPARL.2025.AFM,20012285.43,264974692.41,0.08,0.01,1106.0,74500.0,218
W07000069,UKPARL.2025.BRC,84274469.36,264974692.41,0.32,0.31,22748.0,74500.0,562
W07000069,UKPARL.2025.NSW,160670588.14,264974692.41,0.61,0.68,50646.0,74500.0,738
W07000070,UKPARL.2025.MTA,133280215.03,182366383.14,0.73,0.57,40992.0,71329.0,832
W07000070,UKPARL.2025.PPD,49066273.94,182366383.14,0.27,0.43,30337.0,71329.0,526
W07000071,UKPARL.2025.BGR,50832216.0,161921704.27,0.31,0.21,16202.0,76490.9,558
W07000071,UKPARL.2025.MTA,111078334.91,161921704.27,0.69,0.79,60288.9,76490.9,801
W07000072,UKPARL.2025.BGR,108719610.56,108731758.08,1.0,1.0,69862.0,69862.0,1275
W07000073,UKPARL.2025.AFM,19808395.04,84735266.04,0.23,0.18,15314.0,85504.0,481
W07000073,UKPARL.2025.BGN,64925030.39,84735266.04,0.77,0.82,70190.0,85504.0,860
W07000074,UKPARL.2025.AFM,40741498.54,202915850.92,0.2,0.26,20643.0,79059.0,443
W07000074,UKPARL.2025.BGN,55984449.76,202915850.92,0.28,0.32,24946.0,79059.0,531
W07000074,UKPARL.2025.PPD,30595110.18,202915850.92,0.15,0.17,13778.9,79059.0,380
W07000074,UKPARL.2025.RAO,75368110.98,202915850.92,0.37,0.25,19422.0,79059.0,601
W07000075,UKPARL.2025.CFN,6736441.61,105034222.19,0.06,0.05,3811.0,82682.0,186
W07000075,UKPARL.2025.CFW,11664471.49,105034222.19,0.11,0.09,7176.6,82682.0,303
W07000075,UKPARL.2025.PPD,62066073.92,105034222.19,0.59,0.71,58884.4,82682.0,727
W07000075,UKPARL.2025.RAO,24565250.42,105034222.19,0.23,0.15,12810.0,82682.0,482
W07000076,UKPARL.2025.BGR,3753257.34,114561648.87,0.03,0.09,8256.0,88270.0,89
W07000076,UKPARL.2025.CAE,110792797.23,114561648.87,0.97,0.91,80014.0,88270.0,1080
W07000077,UKPARL.2025.BGR,3410237.01,111994884.04,0.03,0.05,3991.0,76603.0,81
W07000077,UKPARL.2025.CAE,29748410.6,111994884.04,0.27,0.25,19084.09,76603.0,522
W07000077,UKPARL.2025.NPI,78835283.78,111994884.04,0.7,0.7,53527.91,76603.0,812
W07000078,UKPARL.2025.CFP,19643255.05,315216790.43,0.06,0.08,8051.0,103568.0,179
W07000078,UKPARL.2025.VOG,295562574.98,315216790.43,0.94,0.92,95517.0,103568.0,1031
W07000079,UKPARL.2025.CFW,50973850.2,50981679.82,1.0,1.0,94174.0,94174.0,1265
W07000080,UKPARL.2025.CFE,15671828.15,47909593.77,0.33,0.32,37513.94,117671.0,565
W07000080,UKPARL.2025.CFP,32169306.52,47909593.77,0.67,0.68,79934.0,117671.0,790
