Area Code,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024
E14000939,39.596,34.513,32.738,33.546,33.873,34.189,34.393,37.144,37.291,37.526,37.746,38.037,38.314,38.498,38.876,39.173,40.013,41.246,42.695,43.338,43.837,44.479,45.119,46.130,46.656,47.005,53.891,54.165,54.738,54.897,55.444,55.712,40.816,50.020,52.825,53.176,44.422,47.300,47.393,47.926,48.367,48.795,49.096,49.322,49.634,46.395,46.635,46.892,47.108,44.103
E14000940,30.833,31.085,31.382,31.594,31.694,31.717,31.787,31.908,32.063,32.260,32.417,32.590,32.743,32.853,33.114,33.392,35.254,36.940,38.811,40.004,41.202,42.143,43.112,44.765,45.466,45.840,46.307,46.935,47.474,48.007,48.339,48.708,49.071,49.586,49.758,49.935,50.212,50.412,50.725,50.995,51.279,51.479,51.612,51.795,51.942,52.142,53.135,53.267,53.505,53.782
E14000941,33.209,33.361,28.679,28.834,28.960,29.037,29.102,29.120,29.196,29.243,29.210,29.207,29.217,29.199,29.188,29.120,29.473,29.868,30.276,30.544,30.668,30.839,31.060,31.504,31.693,31.777,31.826,34.292,34.420,34.502,34.688,34.833,34.952,31.242,31.279,31.207,31.284,31.294,31.326,31.467,31.571,31.639,31.638,31.664,31.644,31.714,31.759,31.753,31.806,31.858
E14000942,36.970,37.302,37.385,37.453,37.419,37.395,37.398,38.031,38.050,38.024,38.046,38.441,38.621,38.607,38.778,38.906,40.131,41.671,43.456,45.101,46.205,46.989,47.730,48.893,49.608,49.995,50.468,50.901,51.247,51.578,51.883,52.082,52.233,52.329,54.616,54.834,55.075,55.241,55.404,55.530,55.680,55.902,56.062,56.114,56.222,56.462,56.687,56.862,57.121,57.411
E14000943,34.778,35.081,26.700,26.867,27.039,27.222,27.444,24.425,28.053,28.308,28.636,28.788,29.113,29.427,29.671,30.093,31.249,37.921,39.102,42.289,43.395,44.244,45.072,46.531,47.534,47.931,48.363,48.905,49.393,49.736,50.149,50.469,51.054,51.190,51.195,51.400,51.681,51.744,52.035,52.234,52.438,52.154,52.331,52.491,52.578,52.746,56.045,57.271,57.614,57.814
E14000944,28.354,28.787,17.674,17.992,20.479,20.674,20.812,20.962,21.086,21.126,21.225,21.302,21.388,21.471,21.547,21.640,22.271,23.251,23.915,24.537,25.032,25.414,25.936,26.893,27.377,27.622,27.823,28.106,28.361,28.572,28.765,28.896,28.977,29.083,29.117,29.134,36.786,36.882,36.986,37.074,37.158,37.203,37.344,37.417,37.472,37.599,37.662,37.740,37.824,37.885
E14000945,22.846,23.193,20.309,17.148,17.234,17.295,17.490,17.699,19.407,19.434,19.585,19.623,19.803,16.733,20.075,20.437,21.998,24.095,25.397,26.571,27.574,28.510,29.564,31.392,32.162,32.581,32.897,33.188,33.652,33.988,34.222,39.398,41.062,41.288,41.364,41.561,41.748,41.935,42.086,42.239,42.413,42.434,42.623,42.726,42.813,42.941,47.453,47.601,47.887,48.148
E14000946,24.534,24.678,25.033,25.503,25.708,25.803,25.880,25.905,26.027,26.141,26.267,26.408,26.563,26.782,27.009,27.241,28.579,30.372,29.897,31.379,32.511,33.518,31.388,33.089,33.875,34.617,36.898,37.562,38.245,38.728,39.201,39.651,40.092,40.612,40.979,41.317,42.009,42.502,43.014,43.372,43.962,44.243,44.587,44.863,45.106,45.549,45.634,45.904,46.211,46.431
E14000947,15.218,15.520,13.408,13.401,13.459,13.528,13.591,13.612,13.711,13.777,13.832,13.926,13.994,14.093,14.229,14.404,15.450,17.488,18.119,18.991,19.788,21.438,22.244,23.670,24.281,24.713,25.174,25.561,31.444,28.298,28.691,28.928,29.148,29.377,29.539,29.741,29.924,30.111,30.413,30.584,30.712,30.905,31.067,31.240,31.371,31.592,31.868,31.976,32.261,32.668
E14000948,29.806,30.151,24.671,23.819,23.981,24.091,24.256,24.457,24.707,24.873,25.195,25.374,25.524,25.714,25.944,26.140,27.290,33.618,34.670,35.575,36.417,37.103,37.934,39.159,39.807,40.267,40.705,41.082,43.327,43.613,43.913,42.974,44.352,44.681,44.852,44.977,45.113,45.295,45.431,45.623,45.730,37.198,43.358,43.576,43.720,43.917,43.921,44.088,44.356,44.467
E14000949,47.692,48.058,48.297,48.406,48.575,48.703,48.804,48.843,49.307,49.480,49.626,49.815,50.067,50.390,50.895,51.102,51.863,52.809,54.013,54.826,55.572,56.136,56.663,57.364,57.924,58.229,58.584,58.840,59.040,59.311,59.491,59.568,59.802,59.881,59.935,59.986,60.157,60.205,60.059,59.973,59.867,59.877,59.826,59.763,59.592,59.532,59.550,59.523,59.881,59.997
E14000950,27.268,26.284,26.745,26.127,26.479,26.553,27.348,27.427,29.856,30.308,31.036,31.575,32.205,32.666,33.154,33.641,35.170,36.616,38.223,39.277,39.926,40.676,42.528,44.342,45.266,45.872,44.916,45.436,45.906,46.312,46.685,47.056,47.303,47.606,47.715,47.939,48.138,48.268,48.508,48.688,48.944,49.165,49.418,49.643,49.762,50.149,50.536,50.733,50.982,51.218
E14000951,27.289,27.527,14.435,14.668,14.772,13.118,13.168,25.522,25.680,25.777,28.902,29.054,29.236,29.502,29.826,30.607,34.038,38.710,40.974,41.821,43.102,45.686,47.065,48.979,49.960,50.530,51.251,51.834,52.303,52.744,52.258,52.572,52.762,53.028,53.181,53.291,53.557,53.717,53.923,54.118,55.069,55.301,55.591,55.791,55.774,56.013,56.165,56.322,56.616,56.952
E14000952,21.462,21.678,21.816,21.901,22.156,22.342,20.748,20.845,20.993,21.138,21.255,21.350,21.531,21.737,21.958,22.220,23.180,24.424,25.771,26.581,27.301,27.882,28.527,29.461,29.982,27.383,30.665,31.036,31.407,31.682,31.902,32.037,32.233,32.350,32.453,32.588,32.828,32.171,29.744,29.863,29.977,27.683,27.851,24.851,24.966,28.234,28.366,28.467,28.708,29.000
E14000953,31.033,31.415,24.862,25.123,25.381,25.563,25.764,25.935,31.015,31.004,31.602,31.813,32.202,32.573,33.038,33.555,34.059,37.536,38.876,40.023,44.108,45.002,46.068,47.735,48.516,49.027,49.624,50.007,50.468,50.843,51.330,51.569,51.795,51.980,52.097,52.182,52.476,52.581,52.860,53.020,53.180,53.439,53.660,53.897,54.040,54.412,54.540,54.723,54.962,55.024
E14000954,36.977,37.396,37.740,37.658,37.644,37.627,37.634,37.666,37.658,37.732,37.822,37.986,38.026,38.112,38.346,38.485,37.842,38.961,40.050,40.724,41.377,41.995,42.584,43.472,44.041,44.371,44.711,45.132,45.431,45.751,46.069,46.364,46.589,46.873,47.070,47.164,47.358,47.557,47.792,47.950,48.075,48.308,48.415,48.512,48.631,48.803,49.062,49.184,49.393,49.667
E14000955,17.962,18.549,16.079,16.343,16.519,16.666,16.725,16.809,20.885,21.084,21.547,22.007,22.743,23.411,24.078,24.602,26.149,28.603,29.815,31.001,31.776,33.424,32.114,33.846,34.699,35.174,35.690,36.125,36.676,37.107,37.468,37.984,38.360,38.653,38.955,39.162,40.717,39.929,40.481,41.563,42.038,42.408,42.725,42.954,43.213,43.466,43.750,41.968,42.395,42.816
E14000956,17.308,17.133,11.643,12.086,12.388,12.569,12.701,14.552,17.758,17.768,17.865,18.076,18.328,18.583,18.865,19.297,22.131,24.114,29.935,31.384,32.732,33.531,34.100,35.647,36.476,36.971,37.442,37.887,41.718,41.989,42.248,42.411,42.721,42.911,42.236,42.266,42.533,42.718,42.916,43.032,43.219,43.373,43.362,43.396,43.531,43.437,43.040,43.108,43.324,43.547
E14000957,33.262,34.045,35.480,33.055,33.369,33.531,33.719,33.870,34.123,34.587,34.812,35.003,35.286,35.602,35.979,36.331,37.982,40.034,42.388,43.622,44.845,45.953,47.084,48.920,49.989,50.667,51.529,52.163,52.856,53.457,54.003,54.348,54.599,54.112,55.406,55.822,56.094,56.372,56.682,56.946,57.305,57.437,57.563,57.734,57.873,57.984,58.178,58.367,58.639,58.871
E14000958,33.353,29.675,17.326,17.434,17.560,17.598,17.617,22.168,22.069,22.100,26.788,28.466,28.660,28.895,29.126,29.941,31.486,33.085,33.970,36.618,37.527,38.242,39.162,33.075,33.612,33.986,34.381,40.836,41.170,41.489,35.779,35.966,42.243,36.304,36.472,36.595,36.754,44.981,45.186,45.363,45.503,45.626,45.776,45.968,46.086,52.045,52.091,52.180,52.283,52.344
E14000959,36.445,36.581,19.367,19.430,19.506,19.589,19.628,19.772,19.919,19.983,20.125,20.189,20.197,20.279,20.414,20.585,28.291,30.430,31.513,32.460,33.147,33.749,26.485,27.558,28.052,28.335,28.626,28.851,29.109,34.285,34.505,34.684,34.798,34.884,34.879,34.857,34.930,40.703,40.864,40.951,40.941,40.944,32.563,32.820,40.135,49.037,49.137,49.269,49.294,42.390
E14000960,35.116,35.451,35.742,35.898,36.140,36.284,36.378,36.446,36.652,36.848,37.049,37.225,37.326,37.518,37.776,38.196,40.694,45.238,47.120,48.548,49.471,50.559,51.627,53.441,54.292,54.754,55.395,55.769,56.303,55.320,55.813,54.917,54.964,55.152,55.160,55.240,55.248,55.267,55.341,55.516,55.681,55.764,55.785,55.912,56.123,56.608,56.687,56.920,57.185,57.321
E14000961,18.205,18.507,21.379,16.288,16.347,13.764,14.414,12.885,12.867,13.164,13.371,13.511,13.778,13.981,14.160,14.334,15.213,16.137,13.814,14.995,16.159,18.337,19.409,21.143,21.967,22.497,28.187,28.822,29.494,29.982,30.492,30.912,31.348,31.848,32.044,32.249,32.626,32.996,33.616,34.166,34.623,35.011,35.424,35.795,36.214,36.809,37.439,37.985,38.744,39.234
E14000962,33.008,33.170,16.901,17.280,17.509,17.816,17.043,17.385,17.647,17.730,16.818,21.797,22.007,22.137,22.290,22.582,26.359,27.985,29.135,32.847,33.772,38.389,39.033,40.355,41.143,41.456,40.285,40.664,41.731,42.460,43.006,43.938,42.759,42.952,43.043,43.170,43.270,43.408,43.493,43.615,43.720,43.792,43.860,43.969,44.079,46.031,46.245,49.558,49.871,50.074
E14000963,33.039,33.355,25.065,25.229,24.326,24.399,24.431,24.528,24.632,24.645,24.719,24.765,24.834,24.959,25.032,25.191,26.203,27.710,28.546,29.318,29.981,30.476,31.036,32.054,32.626,32.928,33.552,33.193,34.009,33.377,33.711,33.907,34.096,34.233,36.176,36.223,36.414,36.523,36.574,36.648,36.732,36.762,37.688,37.800,37.792,48.060,48.166,49.702,49.831,49.045
E14000964,10.730,9.466,26.415,17.206,12.984,9.953,10.150,10.225,9.530,8.554,8.753,8.821,7.904,4.782,5.456,5.835,6.260,7.262,7.853,8.438,8.964,9.507,10.119,11.015,11.580,11.927,12.285,12.581,12.886,13.097,13.386,16.835,17.102,17.441,17.669,17.793,18.010,18.148,18.272,18.404,18.581,18.700,18.882,19.070,19.222,19.495,19.640,19.800,20.015,20.210
E14000965,30.031,30.278,28.150,28.242,28.367,28.471,28.579,28.721,28.856,28.908,29.142,29.235,29.427,29.783,30.174,30.546,32.414,34.745,36.088,37.316,38.409,39.299,40.296,41.932,42.735,43.137,43.522,43.963,44.423,44.710,45.071,45.320,45.536,49.448,49.582,49.702,49.895,50.065,50.209,50.401,50.498,50.690,50.716,50.966,51.032,51.281,51.499,51.682,51.978,52.248
E14000966,24.983,19.933,9.579,9.630,8.438,9.662,13.354,17.384,17.412,17.537,17.829,17.915,18.045,18.161,16.999,17.167,18.305,19.709,20.455,21.309,28.239,29.026,29.794,31.528,34.020,34.533,34.935,35.429,35.842,36.120,36.489,36.786,36.984,37.201,37.326,37.449,39.619,39.905,40.098,40.311,40.427,40.552,40.730,45.705,45.807,45.999,46.184,46.321,46.559,46.736
E14000967,38.484,38.840,30.871,31.214,31.462,31.594,31.702,31.870,34.483,34.585,34.761,34.949,35.126,35.311,35.478,35.656,36.889,41.165,42.213,43.052,43.815,44.480,45.147,38.807,39.449,39.960,40.354,40.722,41.105,41.333,41.543,41.753,41.937,42.099,42.273,42.435,42.471,42.459,42.632,42.934,43.130,43.340,43.298,43.340,43.306,43.452,43.529,43.517,43.708,43.722
E14000968,30.596,30.771,30.900,30.919,31.038,31.095,31.081,31.078,31.180,31.245,31.315,31.378,31.528,31.616,31.785,33.542,32.083,33.208,34.583,35.427,36.045,36.633,37.274,38.313,38.867,39.177,39.527,39.807,40.102,40.365,40.766,47.740,40.702,41.079,40.910,41.096,41.259,41.450,41.729,41.817,42.097,42.009,42.228,42.429,42.693,43.205,43.745,44.049,44.480,44.846
E14000969,27.179,27.478,14.503,14.263,14.291,14.274,14.295,8.635,8.698,8.747,8.872,8.958,8.546,8.592,8.725,8.818,9.380,10.179,10.666,11.121,20.958,21.391,21.878,22.837,23.244,23.456,23.686,23.984,24.280,15.036,15.187,24.866,24.974,24.168,24.215,24.238,24.294,24.350,24.409,24.514,24.589,24.659,24.690,24.746,24.767,24.906,25.332,25.009,25.194,25.360
E14000970,30.158,30.793,31.534,32.679,32.940,33.205,33.481,33.696,33.945,34.217,31.458,31.722,32.013,32.304,32.715,32.957,34.121,35.362,36.841,37.749,38.490,36.533,37.002,38.088,38.880,39.305,39.808,40.372,40.801,41.178,41.608,41.982,42.173,42.412,44.360,44.537,44.681,44.797,45.013,44.953,45.169,44.935,44.484,45.265,45.382,45.612,45.719,45.883,46.165,46.428
E14000971,34.153,34.741,35.343,35.603,35.740,35.870,35.949,36.016,36.188,36.436,36.691,36.847,37.119,37.194,37.430,37.733,39.021,40.337,41.960,42.958,43.946,44.613,45.533,46.842,47.554,47.969,48.289,48.658,49.041,41.828,43.171,44.365,44.964,45.318,45.428,45.681,45.968,46.093,46.276,46.461,46.757,47.004,47.168,47.458,47.814,47.849,47.837,48.106,48.365,48.357
E14000972,24.610,24.835,20.725,20.811,20.891,21.047,21.069,21.076,21.273,20.462,20.650,20.678,20.781,20.928,21.008,21.186,22.462,22.776,23.916,24.884,29.711,30.401,31.440,33.298,34.334,35.014,35.390,37.845,38.471,38.820,37.647,37.886,38.188,38.430,38.567,38.646,38.790,38.782,39.069,39.295,39.374,39.459,39.523,39.618,39.794,39.923,40.057,40.178,40.412,40.592
E14000973,16.492,16.724,14.973,13.585,13.716,13.812,13.853,16.800,16.969,16.994,17.127,17.229,17.371,17.523,17.708,18.512,20.076,21.926,23.381,24.663,25.825,26.700,27.661,29.861,30.866,31.395,31.883,32.411,34.497,34.895,35.331,35.666,34.342,34.605,34.767,34.910,35.132,35.356,35.670,35.957,35.848,36.010,36.225,36.326,36.417,36.616,36.669,36.862,37.059,37.180
E14000974,28.455,28.680,10.270,9.213,9.260,9.303,14.457,15.792,20.721,20.748,20.812,20.845,23.106,20.888,20.963,21.078,23.605,24.859,25.654,26.403,27.012,27.527,28.133,29.527,30.063,30.361,34.514,40.649,41.300,41.653,42.029,42.196,42.468,42.615,42.761,42.644,42.749,42.871,43.043,43.130,43.147,37.365,37.403,37.428,37.619,37.931,37.995,38.135,38.323,38.571
E14000975,33.632,33.845,34.010,34.480,34.782,34.922,35.038,35.046,35.137,35.141,35.206,35.320,35.527,35.722,36.022,36.418,38.231,40.941,42.341,43.614,44.809,45.886,46.902,48.934,49.729,50.236,50.794,51.336,51.827,52.231,52.657,53.032,53.242,53.558,53.751,53.874,54.056,54.211,54.368,54.561,54.732,54.936,55.142,55.168,55.240,55.487,55.605,55.753,55.966,56.163
E14000976,41.581,41.686,13.147,13.155,13.193,13.196,13.209,41.719,41.745,41.805,40.750,40.784,40.785,40.855,40.927,41.018,41.784,42.982,43.673,42.648,43.152,43.533,44.191,47.586,48.221,48.487,48.804,49.103,49.398,49.564,49.876,50.102,50.244,50.527,50.720,50.845,51.073,51.195,51.444,51.751,52.088,52.145,52.315,52.378,52.412,52.581,52.617,52.672,52.881,52.989
E14000977,33.568,33.769,24.053,20.033,20.070,20.096,22.159,22.317,22.719,22.891,23.517,23.696,23.983,24.319,24.791,25.222,27.209,31.382,32.463,35.171,36.162,37.059,38.149,39.620,40.395,40.936,50.160,50.704,51.180,51.504,51.918,52.208,52.432,52.809,52.999,53.257,53.518,53.816,54.103,54.321,54.539,54.897,54.982,55.110,48.216,48.789,56.236,56.298,56.465,56.662
E14000978,35.063,35.351,13.139,13.111,13.168,13.184,13.235,13.234,18.746,20.947,20.864,20.810,20.774,20.836,20.842,20.928,21.776,23.758,24.822,25.787,36.772,37.447,38.081,28.455,28.834,29.111,29.377,29.630,29.813,29.796,30.000,30.031,30.150,30.208,30.270,30.327,30.463,30.418,30.444,30.505,30.655,30.722,30.738,30.747,30.751,30.852,30.896,30.933,31.137,31.268
E14000979,18.382,18.767,13.384,17.308,17.550,14.247,14.379,14.509,14.608,14.668,14.758,14.800,14.975,15.089,15.209,15.485,16.556,19.050,19.737,20.977,22.142,23.142,28.978,30.928,31.750,32.194,32.698,33.090,33.783,34.158,34.493,34.902,35.120,35.275,35.483,35.595,35.736,35.910,36.098,36.279,36.399,36.547,31.678,31.689,31.805,37.160,37.220,30.383,30.611,30.812
E14000980,26.758,27.161,25.742,25.754,25.866,25.893,25.897,26.009,26.250,26.008,26.149,26.312,26.576,26.668,26.859,27.080,28.156,29.361,30.585,31.434,34.408,35.200,35.936,37.201,37.644,37.951,38.251,38.598,38.958,39.345,40.386,39.534,39.809,40.021,40.246,40.482,40.703,38.595,39.116,39.512,39.870,40.181,40.359,40.600,40.854,43.125,41.297,41.509,41.867,42.165
E14000981,25.967,25.635,23.737,24.017,24.151,24.326,24.517,24.656,24.899,25.190,25.369,25.696,26.194,26.648,27.064,27.537,29.158,30.787,32.994,34.120,34.968,35.797,36.658,38.222,38.983,39.574,36.863,37.302,38.070,39.007,39.530,39.988,40.378,40.673,40.847,41.166,41.426,41.699,44.904,45.201,45.482,45.711,45.870,46.119,46.324,46.887,47.321,47.547,47.822,48.171
E14000982,29.369,29.591,25.384,25.616,25.053,25.141,25.178,25.257,25.519,25.702,27.416,27.474,27.625,27.733,27.904,28.247,29.631,31.604,32.826,34.151,35.222,36.089,36.879,38.495,39.521,40.211,44.693,45.100,45.634,46.044,46.447,46.802,47.079,47.374,47.518,47.503,47.662,47.884,48.042,48.084,48.246,48.437,48.479,48.518,43.904,43.973,48.746,48.682,48.757,48.888
E14000983,29.436,29.887,18.417,27.238,27.654,27.895,30.346,30.635,31.082,31.231,31.690,31.939,28.565,28.867,29.273,29.803,32.027,39.739,41.421,42.898,44.149,45.213,46.413,48.120,48.873,49.417,50.087,50.629,51.279,51.768,52.324,52.848,56.150,56.652,57.081,57.312,57.713,57.850,58.283,58.632,58.902,59.138,59.451,58.660,58.732,56.116,56.219,56.295,56.418,56.553
E14000984,32.971,33.268,11.624,11.603,11.633,11.592,14.582,17.988,21.018,21.021,21.109,21.190,15.464,21.214,21.385,21.616,28.724,30.962,32.255,33.392,34.167,41.894,43.042,44.529,45.114,45.584,46.116,46.606,51.991,52.469,53.114,53.524,53.841,54.361,54.596,54.924,55.320,55.601,55.966,56.376,48.234,48.635,48.940,49.103,57.730,58.088,58.099,58.394,58.474,58.738
E14000985,36.308,36.378,30.194,30.328,30.511,30.603,30.602,30.666,30.757,31.267,31.525,31.812,32.101,26.962,27.161,27.360,28.598,30.170,31.897,38.830,39.958,40.945,50.589,52.424,53.406,54.057,54.620,55.300,55.903,51.645,55.368,55.897,56.217,56.564,56.824,57.083,57.207,57.536,57.808,58.083,58.362,58.661,50.169,50.369,50.509,59.647,59.762,59.860,59.995,60.053
E14000986,25.587,25.812,10.079,10.106,10.125,15.771,15.809,18.880,18.969,18.998,19.085,19.164,19.218,19.320,19.502,19.715,14.464,15.957,16.769,17.468,18.126,19.992,20.682,22.229,22.913,23.202,31.435,31.769,32.215,32.515,32.737,32.877,33.078,33.070,33.278,33.385,33.604,33.621,33.713,33.820,33.936,34.020,34.097,34.171,34.227,34.430,34.517,34.672,34.813,34.960
E14000987,37.192,37.435,38.084,38.516,38.699,40.139,37.701,33.976,34.834,35.168,36.855,37.229,37.578,38.354,39.190,39.854,42.530,46.221,48.055,49.633,50.663,51.809,53.145,54.838,55.492,56.117,56.686,57.155,57.592,57.875,58.312,58.411,58.799,58.935,59.111,59.268,59.344,59.413,59.489,59.549,59.701,59.842,60.006,60.087,60.065,60.267,60.331,60.503,60.604,60.834
E14000988,29.315,29.534,18.397,18.438,18.575,18.635,18.685,18.730,18.812,18.847,18.950,22.748,22.920,23.148,23.396,23.606,24.556,26.113,26.978,34.157,35.017,35.830,36.779,38.085,38.734,39.136,39.470,39.854,40.207,40.453,40.805,42.367,43.374,43.691,43.914,44.040,46.589,46.888,47.104,42.402,40.757,40.929,45.926,46.137,46.300,46.548,46.632,46.775,47.145,47.389
E14000989,18.290,18.352,9.979,18.556,18.696,18.744,18.790,18.842,18.971,19.088,19.523,19.717,20.117,20.459,20.817,21.249,22.912,25.125,26.533,27.894,29.004,30.185,31.234,33.078,34.061,34.634,35.182,35.746,36.265,36.681,37.133,37.562,37.845,38.235,38.400,38.508,38.775,38.875,39.087,39.408,39.636,39.874,40.170,40.373,34.591,34.863,41.027,41.222,41.381,41.712
E14000990,35.117,35.575,36.025,36.243,36.500,36.650,36.795,37.329,37.583,37.649,38.001,38.050,38.324,38.482,38.747,38.935,39.776,40.676,41.462,41.971,42.471,42.889,43.359,44.357,44.774,45.074,45.581,45.747,46.101,46.329,46.625,46.880,47.282,39.444,33.218,36.209,40.813,42.736,43.237,43.647,43.877,44.532,44.774,45.136,45.427,45.609,46.003,46.171,46.410,46.659
E14000991,31.768,31.951,26.052,27.078,25.962,25.956,25.966,31.810,31.871,31.933,32.029,32.218,32.349,32.500,32.773,33.016,34.673,36.788,38.396,39.543,40.383,41.188,42.073,43.710,44.421,44.843,45.254,45.616,46.038,46.389,46.708,46.911,47.071,47.339,47.577,47.695,48.274,46.537,46.816,47.055,47.210,47.455,45.289,45.411,45.551,48.121,48.416,48.534,48.770,49.010
E14000992,31.620,31.751,26.574,31.880,31.952,32.046,32.075,32.072,32.168,32.109,32.212,32.233,32.439,32.664,32.889,33.159,34.793,36.819,38.184,39.300,40.387,41.340,42.389,44.122,45.015,45.472,45.902,46.413,46.905,47.180,47.512,47.772,47.750,47.853,48.031,48.082,48.370,48.459,48.652,48.875,49.030,49.196,49.307,49.590,50.378,50.650,50.945,51.091,51.301,51.578
E14000993,28.070,28.337,22.621,26.161,26.415,26.531,26.629,26.763,26.938,27.027,30.344,27.501,27.789,27.936,28.190,28.335,33.031,34.508,35.604,36.652,37.426,38.234,39.131,41.282,42.146,38.079,31.414,34.335,35.512,36.435,35.242,35.769,30.902,33.280,30.079,30.706,29.624,30.670,31.782,32.380,33.378,33.833,37.907,38.456,38.988,39.590,40.029,40.328,41.395,44.076
E14000994,37.567,37.853,34.703,34.948,35.205,35.491,35.698,35.891,36.118,36.218,36.494,36.630,36.882,37.057,37.299,37.700,38.792,40.678,41.647,47.033,48.168,49.154,50.109,51.741,52.554,52.962,53.397,53.858,54.254,54.548,48.912,46.632,49.331,49.590,49.649,49.787,56.129,56.212,56.464,56.535,56.683,56.839,56.946,57.239,57.272,57.438,57.528,57.641,57.790,57.962
E14000995,23.612,23.905,24.081,24.202,24.358,24.419,24.476,24.565,24.671,24.733,25.370,25.501,25.680,25.821,25.934,26.100,27.242,28.338,29.650,30.369,30.941,31.544,32.142,33.141,33.685,34.059,34.463,34.667,34.961,35.137,35.310,35.494,35.605,35.687,35.693,35.771,35.909,35.999,36.055,36.106,36.304,36.405,37.213,36.592,36.666,36.736,36.841,36.913,37.024,37.110
E14000996,28.244,28.522,20.513,20.567,20.585,20.613,20.666,20.724,20.892,21.008,22.816,23.069,23.282,23.363,23.458,23.620,24.169,24.898,25.546,26.067,26.438,26.807,35.166,36.104,36.560,36.864,37.282,37.676,38.111,38.335,38.718,39.015,39.203,39.462,39.618,39.724,39.831,39.952,40.118,40.292,40.534,40.753,40.985,41.153,41.406,41.748,42.259,42.566,42.918,43.448
E14000997,41.519,41.654,30.495,30.701,30.847,30.946,31.033,31.102,31.420,23.527,32.273,32.686,33.013,25.183,26.457,23.744,28.525,32.154,33.749,34.936,36.031,36.998,41.480,43.131,43.976,44.452,45.057,45.500,45.968,46.412,46.849,47.171,47.542,47.965,48.171,48.325,48.591,48.763,49.007,49.197,49.336,49.400,49.542,49.588,49.581,49.763,48.077,48.200,48.364,48.455
E14000998,40.221,40.572,36.198,35.858,35.858,35.869,35.855,35.834,35.909,36.140,40.311,40.412,40.644,41.026,41.355,41.585,43.269,46.252,47.788,48.998,49.893,42.807,43.532,44.603,44.768,44.736,45.154,53.943,54.175,54.576,54.880,54.923,55.322,55.717,55.986,56.065,56.385,53.621,53.951,54.067,54.231,53.962,54.551,55.405,55.208,55.529,55.681,55.862,55.694,55.707
E14000999,19.635,19.832,16.660,16.903,17.249,17.449,17.631,20.705,20.962,21.088,21.342,21.486,21.718,21.947,22.286,22.770,24.477,26.578,27.738,29.013,30.173,31.232,32.386,34.110,34.961,35.447,35.908,36.448,36.985,37.317,37.663,37.900,38.225,38.575,38.756,38.902,39.070,39.222,39.418,39.646,39.818,39.930,40.071,40.326,40.530,40.819,40.963,41.203,41.600,41.875
E14001000,25.905,26.188,15.946,15.954,14.782,14.960,18.136,18.272,18.414,18.514,18.691,18.789,19.041,19.194,19.380,19.539,20.407,21.352,22.349,23.022,23.636,24.160,24.783,25.817,26.323,26.692,27.105,27.439,27.764,28.006,28.301,28.529,28.643,28.838,28.942,29.055,29.236,29.354,29.479,32.725,32.891,33.010,33.095,33.244,33.279,33.493,34.747,34.846,34.981,35.117
E14001001,24.829,25.178,15.542,15.710,15.814,15.893,16.015,16.091,14.107,19.485,19.810,23.668,23.974,24.189,24.465,24.769,26.030,27.707,28.403,29.345,33.025,33.839,34.830,36.178,37.223,38.161,39.036,30.355,35.724,36.796,37.658,38.301,39.057,39.783,40.443,41.156,41.659,41.056,38.265,39.108,39.722,40.216,40.675,41.135,41.469,41.957,42.514,42.835,43.195,43.589
E14001002,27.415,27.561,16.699,16.678,16.920,17.205,17.280,17.377,17.386,17.324,17.367,17.334,17.318,15.192,15.364,15.359,15.969,17.244,17.986,17.971,18.445,33.071,30.123,31.201,31.736,32.133,32.468,32.732,32.503,32.698,32.899,32.547,32.622,32.747,32.729,32.803,32.838,34.006,35.386,35.401,35.390,39.178,39.233,39.221,35.648,35.658,39.550,39.550,39.430,39.437
E14001003,28.189,24.869,24.988,20.252,20.299,19.901,18.329,18.524,18.772,18.794,18.816,18.829,18.847,18.838,18.872,18.851,19.385,19.664,20.097,20.493,20.980,21.237,21.589,22.124,22.344,21.043,21.235,21.396,21.645,21.982,22.352,22.655,24.838,23.213,23.365,23.481,23.686,23.882,24.109,27.008,27.217,27.332,27.485,27.701,28.126,28.326,28.547,28.661,28.946,29.289
E14001004,33.044,33.236,18.361,24.096,24.217,24.306,28.665,32.269,34.451,34.548,34.917,35.055,35.283,35.591,35.868,33.449,35.384,38.537,40.026,39.772,44.497,46.125,46.099,47.886,48.791,49.376,50.068,50.541,51.047,51.332,51.758,52.073,52.302,52.614,52.780,52.902,53.120,53.265,53.539,53.783,53.890,53.879,54.040,54.167,54.279,54.522,54.563,54.737,54.909,55.090
