ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,DateOfThisUpdate,DateOfDataset,Year,UK relative level,UK relative rate,Region relative level,Region relative rate,Constituency relative level,Constituency relative rate,UK absolute level,UK absolute rate,Region abssolute level,Region absolute rate,Constituency absolute level,Constituency absolute rate,0-4,5-10,11-15,In work,Not in work
E14000538,Aylesbury,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4563,0.167,1887416,0.153,186352,0.108,3322,0.121,1532,1803,1228,3988,573
E14000539,Banbury,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3782,0.143,1887416,0.153,186352,0.108,2564,0.097,1369,1417,1000,3311,470
E14000545,Basingstoke,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3351,0.14,1887416,0.153,186352,0.108,2283,0.095,1212,1257,880,2944,407
E14000550,Beaconsfield,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1805,0.09,1887416,0.153,186352,0.108,1395,0.069,726,668,409,1420,384
E14000557,Bexhill and Battle,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2883,0.171,1887416,0.153,186352,0.108,2105,0.125,1056,1108,718,2523,362
E14000576,Bognor Regis and Littlehampton,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3729,0.201,1887416,0.153,186352,0.108,2600,0.14,1333,1383,1010,3307,422
E14000586,Bracknell,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2638,0.111,1887416,0.153,186352,0.108,1852,0.078,994,984,658,2284,349
E14000597,"Brighton, Kemptown",E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2693,0.179,1887416,0.153,186352,0.108,1985,0.132,1043,1012,634,2244,447
E14000598,"Brighton, Pavilion",E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1839,0.116,1887416,0.153,186352,0.108,1349,0.085,728,679,436,1488,349
E14000608,Buckingham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2124,0.1,1887416,0.153,186352,0.108,1560,0.073,799,824,504,1749,372
E14000619,Canterbury,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3046,0.165,1887416,0.153,186352,0.108,2162,0.117,1103,1151,794,2504,546
E14000626,Chatham and Aylesford,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4387,0.197,1887416,0.153,186352,0.108,3182,0.143,1515,1651,1226,3692,699
E14000631,Chesham and Amersham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1752,0.088,1887416,0.153,186352,0.108,1340,0.067,703,653,391,1482,272
E14000633,Chichester,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2801,0.151,1887416,0.153,186352,0.108,1988,0.107,1027,1033,743,2469,332
E14000652,Crawley,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,5480,0.219,1887416,0.153,186352,0.108,3948,0.158,1964,2006,1516,4725,758
E14000659,Dartford,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4073,0.151,1887416,0.153,186352,0.108,2999,0.111,1478,1486,1109,3353,722
E14000670,Dover,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4107,0.221,1887416,0.153,186352,0.108,2936,0.158,1434,1566,1115,3474,638
E14000680,East Hampshire,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2280,0.123,1887416,0.153,186352,0.108,1630,0.088,866,836,577,1993,289
E14000681,East Surrey,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2332,0.102,1887416,0.153,186352,0.108,1703,0.075,910,838,582,1879,446
E14000682,East Worthing and Shoreham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2798,0.151,1887416,0.153,186352,0.108,1981,0.107,1082,1057,663,2425,374
E14000684,Eastbourne,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3724,0.199,1887416,0.153,186352,0.108,2541,0.136,1340,1397,987,3230,497
E14000685,Eastleigh,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3102,0.14,1887416,0.153,186352,0.108,2137,0.097,1080,1154,874,2765,336
E14000694,Epsom and Ewell,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1679,0.073,1887416,0.153,186352,0.108,1247,0.054,660,611,407,1415,266
E14000697,Esher and Walton,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1754,0.068,1887416,0.153,186352,0.108,1284,0.05,655,650,453,1392,359
E14000699,Fareham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2033,0.117,1887416,0.153,186352,0.108,1402,0.081,760,775,494,1824,208
E14000700,Faversham and Mid Kent,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3326,0.165,1887416,0.153,186352,0.108,2425,0.121,1121,1245,963,2755,570
E14000704,Folkestone and Hythe,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4079,0.204,1887416,0.153,186352,0.108,2904,0.145,1523,1476,1077,3449,630
E14000711,Gillingham and Rainham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4075,0.192,1887416,0.153,186352,0.108,3002,0.142,1381,1534,1160,3409,665
E14000713,Gosport,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3288,0.188,1887416,0.153,186352,0.108,2242,0.128,1139,1228,921,2929,362
E14000715,Gravesham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4547,0.198,1887416,0.153,186352,0.108,3359,0.146,1592,1745,1207,3745,802
E14000719,Guildford,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1665,0.083,1887416,0.153,186352,0.108,1175,0.059,615,627,418,1411,246
E14000735,Hastings and Rye,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4604,0.233,1887416,0.153,186352,0.108,3285,0.166,1624,1715,1265,3894,709
E14000736,Havant,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3828,0.219,1887416,0.153,186352,0.108,2702,0.154,1330,1474,1020,3321,500
E14000742,Henley,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1599,0.086,1887416,0.153,186352,0.108,1141,0.061,582,598,417,1333,264
E14000753,Horsham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2185,0.097,1887416,0.153,186352,0.108,1575,0.07,848,797,542,1940,244
E14000755,Hove,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2342,0.131,1887416,0.153,186352,0.108,1718,0.096,974,826,542,1994,350
E14000762,Isle of Wight,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,5096,0.233,1887416,0.153,186352,0.108,3527,0.161,1820,1918,1357,4517,583
E14000786,Lewes,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2225,0.141,1887416,0.153,186352,0.108,1529,0.097,827,833,559,1961,258
E14000803,Maidenhead,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1885,0.087,1887416,0.153,186352,0.108,1395,0.064,721,712,459,1586,301
E14000804,Maidstone and The Weald,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3264,0.149,1887416,0.153,186352,0.108,2439,0.111,1101,1204,959,2692,574
E14000811,Meon Valley,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2337,0.138,1887416,0.153,186352,0.108,1690,0.1,798,892,642,2009,330
E14000817,Mid Sussex,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2081,0.092,1887416,0.153,186352,0.108,1490,0.066,803,754,522,1879,207
E14000821,Milton Keynes North,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,5941,0.198,1887416,0.153,186352,0.108,4399,0.146,2296,2245,1402,5062,881
E14000822,Milton Keynes South,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,5786,0.177,1887416,0.153,186352,0.108,4133,0.126,2150,2239,1400,4935,859
E14000824,Mole Valley,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1516,0.089,1887416,0.153,186352,0.108,1071,0.063,608,532,378,1268,249
E14000827,New Forest East,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2215,0.141,1887416,0.153,186352,0.108,1538,0.098,815,870,531,1940,271
E14000828,New Forest West,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1869,0.15,1887416,0.153,186352,0.108,1280,0.103,736,682,452,1635,233
E14000830,Newbury,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2409,0.108,1887416,0.153,186352,0.108,1682,0.076,841,906,661,2067,340
E14000844,North East Hampshire,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1487,0.073,1887416,0.153,186352,0.108,1045,0.051,558,541,383,1281,206
E14000852,North Thanet,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3844,0.211,1887416,0.153,186352,0.108,2745,0.151,1389,1441,1018,3326,521
E14000857,North West Hampshire,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2640,0.121,1887416,0.153,186352,0.108,1763,0.081,922,999,725,2346,295
E14000873,Oxford East,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3844,0.178,1887416,0.153,186352,0.108,2731,0.126,1497,1468,878,3340,507
E14000874,Oxford West and Abingdon,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1707,0.088,1887416,0.153,186352,0.108,1172,0.061,649,636,421,1467,242
E14000883,Portsmouth North,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4303,0.211,1887416,0.153,186352,0.108,3088,0.152,1554,1658,1092,3754,550
E14000884,Portsmouth South,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4568,0.241,1887416,0.153,186352,0.108,3318,0.175,1589,1755,1226,3936,633
E14000889,Reading East,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2894,0.128,1887416,0.153,186352,0.108,2023,0.089,1115,1078,699,2477,416
E14000890,Reading West,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,3986,0.173,1887416,0.153,186352,0.108,2770,0.12,1392,1597,999,3353,634
E14000893,Reigate,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2164,0.097,1887416,0.153,186352,0.108,1527,0.069,866,804,493,1864,303
E14000898,Rochester and Strood,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4140,0.177,1887416,0.153,186352,0.108,3047,0.13,1419,1559,1163,3429,712
E14000901,Romsey and Southampton North,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1978,0.13,1887416,0.153,186352,0.108,1435,0.094,756,764,458,1729,249
E14000907,Runnymede and Weybridge,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2008,0.097,1887416,0.153,186352,0.108,1434,0.069,725,780,509,1601,410
E14000918,Sevenoaks,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2311,0.114,1887416,0.153,186352,0.108,1724,0.085,916,851,542,1844,464
E14000927,Sittingbourne and Sheppey,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4807,0.187,1887416,0.153,186352,0.108,3505,0.137,1646,1783,1378,3974,835
E14000930,Slough,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,8838,0.231,1887416,0.153,186352,0.108,6398,0.168,3431,3356,2053,7695,1142
E14000948,South Thanet,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4342,0.232,1887416,0.153,186352,0.108,3078,0.164,1547,1594,1195,3664,678
E14000953,South West Surrey,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1622,0.075,1887416,0.153,186352,0.108,1190,0.055,639,600,381,1364,254
E14000955,"Southampton, Itchen",E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4943,0.233,1887416,0.153,186352,0.108,3542,0.167,1631,1873,1442,4234,705
E14000956,"Southampton, Test",E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,5257,0.245,1887416,0.153,186352,0.108,3688,0.172,1842,1994,1419,4612,645
E14000959,Spelthorne,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2288,0.115,1887416,0.153,186352,0.108,1667,0.084,786,849,654,1857,429
E14000983,Surrey Heath,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2098,0.101,1887416,0.153,186352,0.108,1521,0.073,773,798,531,1784,321
E14000997,Tonbridge and Malling,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2742,0.123,1887416,0.153,186352,0.108,1984,0.089,1003,1028,712,2281,463
E14001004,Tunbridge Wells,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2434,0.112,1887416,0.153,186352,0.108,1757,0.081,938,891,608,2121,319
E14001015,Wantage,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2679,0.103,1887416,0.153,186352,0.108,1854,0.071,907,1017,755,2298,381
E14001023,Wealden,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2681,0.137,1887416,0.153,186352,0.108,1944,0.1,1028,1014,642,2346,341
E14001041,Winchester,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1468,0.077,1887416,0.153,186352,0.108,1044,0.055,580,531,357,1299,172
E14001042,Windsor,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1780,0.083,1887416,0.153,186352,0.108,1304,0.061,663,658,461,1480,298
E14001046,Witney,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2266,0.11,1887416,0.153,186352,0.108,1572,0.076,856,832,577,2030,239
E14001047,Woking,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2613,0.114,1887416,0.153,186352,0.108,1908,0.083,1013,996,602,2217,394
E14001048,Wokingham,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,1963,0.078,1887416,0.153,186352,0.108,1396,0.055,726,758,479,1624,340
E14001055,Worthing West,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,2572,0.162,1887416,0.153,186352,0.108,1761,0.111,991,941,630,2260,312
E14001056,Wycombe,E12000008,South East,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,260240,0.151,4542,0.184,1887416,0.153,186352,0.108,3464,0.14,1718,1761,1064,3928,615
E14000547,Bath,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,1404,0.097,1887416,0.153,125969,0.131,1057,0.073,522,522,362,1040,364
E14000584,Bournemouth East,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2716,0.137,1887416,0.153,125969,0.131,2136,0.108,959,1051,709,2064,653
E14000585,Bournemouth West,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3013,0.176,1887416,0.153,125969,0.131,2325,0.136,1026,1136,847,2108,905
E14000595,Bridgwater and West Somerset,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,4115,0.207,1887416,0.153,125969,0.131,3085,0.155,1447,1544,1127,3078,1038
E14000599,Bristol East,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3843,0.196,1887416,0.153,125969,0.131,3073,0.157,1303,1479,1063,2701,1146
E14000600,Bristol North West,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,4076,0.187,1887416,0.153,125969,0.131,3077,0.141,1485,1505,1088,2706,1371
E14000601,Bristol South,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,5158,0.219,1887416,0.153,125969,0.131,3959,0.168,1753,1964,1446,3245,1914
E14000602,Bristol West,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,4873,0.236,1887416,0.153,125969,0.131,4036,0.195,1652,1944,1278,3371,1502
E14000616,Camborne and Redruth,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3833,0.223,1887416,0.153,125969,0.131,2866,0.167,1278,1457,1099,2912,918
E14000623,Central Devon,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2746,0.17,1887416,0.153,125969,0.131,2110,0.131,1057,967,727,2115,633
E14000630,Cheltenham,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2842,0.151,1887416,0.153,125969,0.131,2176,0.116,959,1043,836,2016,824
E14000635,Chippenham,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2333,0.127,1887416,0.153,125969,0.131,1759,0.096,806,857,667,1776,556
E14000638,Christchurch,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,1680,0.133,1887416,0.153,125969,0.131,1298,0.103,626,658,396,1285,398
E14000665,Devizes,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2327,0.11,1887416,0.153,125969,0.131,1786,0.085,731,855,742,1792,536
E14000678,East Devon,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2630,0.142,1887416,0.153,125969,0.131,2026,0.109,940,964,733,2009,624
E14000698,Exeter,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2836,0.161,1887416,0.153,125969,0.131,2110,0.119,993,1025,822,2122,714
E14000702,Filton and Bradley Stoke,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2316,0.117,1887416,0.153,125969,0.131,1738,0.088,787,857,663,1692,619
E14000705,Forest of Dean,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2765,0.184,1887416,0.153,125969,0.131,2110,0.141,960,1010,798,2021,748
E14000712,Gloucester,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,5276,0.216,1887416,0.153,125969,0.131,3885,0.159,1747,2045,1475,3806,1471
E14000774,Kingswood,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2284,0.128,1887416,0.153,125969,0.131,1710,0.096,804,827,651,1739,543
E14000815,Mid Dorset and North Poole,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,1710,0.117,1887416,0.153,125969,0.131,1359,0.093,646,633,429,1330,381
E14000835,Newton Abbot,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2608,0.173,1887416,0.153,125969,0.131,1972,0.131,950,943,717,2030,585
E14000837,North Cornwall,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3780,0.23,1887416,0.153,125969,0.131,2963,0.18,1386,1453,939,2981,796
E14000838,North Devon,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3448,0.204,1887416,0.153,125969,0.131,2679,0.158,1256,1256,936,2653,799
E14000839,North Dorset,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2354,0.142,1887416,0.153,125969,0.131,1806,0.109,849,858,651,1813,542
E14000846,North East Somerset,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2073,0.113,1887416,0.153,125969,0.131,1544,0.085,748,747,583,1656,422
E14000850,North Somerset,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,1662,0.089,1887416,0.153,125969,0.131,1317,0.071,641,601,424,1279,385
E14000851,North Swindon,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3872,0.163,1887416,0.153,125969,0.131,2954,0.124,1249,1477,1146,2798,1077
E14000860,North Wiltshire,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2055,0.112,1887416,0.153,125969,0.131,1566,0.085,714,768,572,1501,553
E14000879,"Plymouth, Moor View",E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,4355,0.229,1887416,0.153,125969,0.131,3217,0.169,1478,1627,1256,3155,1201
E14000880,"Plymouth, Sutton and Devonport",E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,4318,0.231,1887416,0.153,125969,0.131,3259,0.174,1367,1580,1374,3005,1316
E14000881,Poole,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2531,0.144,1887416,0.153,125969,0.131,1910,0.109,879,920,736,1815,719
E14000912,Salisbury,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2126,0.116,1887416,0.153,125969,0.131,1617,0.088,715,797,615,1591,539
E14000932,Somerton and Frome,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3001,0.155,1887416,0.153,125969,0.131,2356,0.122,1055,1082,864,2282,721
E14000936,South Dorset,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2655,0.184,1887416,0.153,125969,0.131,1970,0.137,937,936,783,1982,669
E14000938,South East Cornwall,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3053,0.211,1887416,0.153,125969,0.131,2384,0.164,1164,1149,742,2321,735
E14000947,South Swindon,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3646,0.165,1887416,0.153,125969,0.131,2818,0.128,1242,1350,1053,2570,1070
E14000950,South West Devon,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,1969,0.12,1887416,0.153,125969,0.131,1502,0.091,762,723,481,1547,423
E14000954,South West Wiltshire,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2772,0.15,1887416,0.153,125969,0.131,2134,0.115,963,988,820,2047,722
E14000961,St Austell and Newquay,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3988,0.206,1887416,0.153,125969,0.131,3089,0.159,1476,1434,1081,3006,981
E14000964,St Ives,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2939,0.212,1887416,0.153,125969,0.131,2284,0.165,1098,1058,782,2301,637
E14000980,Stroud,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2705,0.141,1887416,0.153,125969,0.131,2082,0.109,987,947,769,1986,722
E14000988,Taunton Deane,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3495,0.16,1887416,0.153,125969,0.131,2692,0.124,1213,1260,1016,2710,786
E14000990,Tewkesbury,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2651,0.128,1887416,0.153,125969,0.131,2062,0.1,889,993,767,1954,697
E14000991,The Cotswolds,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,1838,0.107,1887416,0.153,125969,0.131,1372,0.08,619,656,557,1426,411
E14000994,Thornbury and Yate,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,1943,0.119,1887416,0.153,125969,0.131,1526,0.093,682,730,533,1408,536
E14000996,Tiverton and Honiton,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3073,0.174,1887416,0.153,125969,0.131,2376,0.134,1102,1122,856,2472,604
E14000999,Torbay,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3536,0.211,1887416,0.153,125969,0.131,2653,0.158,1227,1275,1038,2596,947
E14001000,Torridge and West Devon,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3286,0.204,1887416,0.153,125969,0.131,2549,0.159,1193,1233,861,2581,705
E14001001,Totnes,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2614,0.191,1887416,0.153,125969,0.131,2042,0.149,977,974,662,1980,631
E14001003,Truro and Falmouth,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2832,0.176,1887416,0.153,125969,0.131,2173,0.135,980,1084,770,2103,734
E14001026,Wells,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2849,0.158,1887416,0.153,125969,0.131,2165,0.12,1030,1052,762,2197,654
E14001031,West Dorset,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,2421,0.159,1887416,0.153,125969,0.131,1880,0.124,965,855,597,1910,516
E14001038,Weston-Super-Mare,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3602,0.176,1887416,0.153,125969,0.131,2661,0.13,1238,1309,1052,2611,988
E14001060,Yeovil,E12000009,South West,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,164479,0.17,3631,0.183,1887416,0.153,125969,0.131,2698,0.136,1201,1278,1154,2652,977
W07000049,Aberavon,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,2809,0.227,1887416,0.153,81105,0.148,1761,0.142,969,1032,813,2130,683
W07000058,Aberconwy,W92000004,Wales,K02000001,United Kingdom,45069,45069,2021/22,2470678,0.201,120965,0.221,1890,0.205,1887416,0.153,81105,0.148,1249,0.135,658,753,478,1555,329
