ONSConstID,ConstituencyName,RegNationID,RegNationName,NatComparator,Con_num→Families with dependent children,Con_num→One-person households,Con_num→Other household types,Con_num→Other single-family households,Con_pc→Families with dependent children,Con_pc→One-person households,Con_pc→Other household types,Con_pc→Other single-family households,RN_pc→Families with dependent children,RN_pc→One-person households,RN_pc→Other household types,RN_pc→Other single-family households,Nat_pc→Families with dependent children,Nat_pc→One-person households,Nat_pc→Other household types,Nat_pc→Other single-family households
N05000015,South Down,N92000002,Northern Ireland,UK,13304,10483,1025,14332,0.339873,0.267806,0.026185,0.366135,0.305291,0.30521,0.035171,0.354328,0.280006,0.308126,0.04752,0.364348
N05000016,Strangford,N92000002,Northern Ireland,UK,11603,11875,925,16509,0.283609,0.290258,0.022609,0.403525,0.305291,0.30521,0.035171,0.354328,0.280006,0.308126,0.04752,0.364348
N05000017,Upper Bann,N92000002,Northern Ireland,UK,16042,14128,1460,16944,0.330259,0.290855,0.030057,0.348829,0.305291,0.30521,0.035171,0.354328,0.280006,0.308126,0.04752,0.364348
N05000018,West Tyrone,N92000002,Northern Ireland,UK,12338,11418,1053,13800,0.319563,0.295734,0.027274,0.35743,0.305291,0.30521,0.035171,0.354328,0.280006,0.308126,0.04752,0.364348
S14000021,East Renfrewshire,S92000003,Scotland,UK,12488,11924,528,14794,0.31429,0.300095,0.013288,0.372325,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000027,Na h-Eileanan an Iar,S92000003,Scotland,UK,2504,5287,289,4639,0.196871,0.415677,0.022722,0.36473,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000045,Midlothian,S92000003,Scotland,UK,11790,11790,1043,16384,0.287511,0.287512,0.025435,0.399542,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000048,North Ayrshire & Arran,S92000003,Scotland,UK,9562,17661,777,16524,0.214761,0.396662,0.017451,0.371125,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000051,Orkney & Shetland,S92000003,Scotland,UK,4694,8116,404,7995,0.221321,0.382668,0.019049,0.376962,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000060,Aberdeen North,S92000003,Scotland,UK,12473,22234,1807,17315,0.231716,0.413049,0.033569,0.321667,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000061,Aberdeen South,S92000003,Scotland,UK,10889,25290,2857,16587,0.195764,0.454668,0.051364,0.298204,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000062,Aberdeenshire North & Moray East,S92000003,Scotland,UK,10565,16347,732,17604,0.23349,0.361275,0.016178,0.389056,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000063,Airdrie & Shotts,S92000003,Scotland,UK,11070,13730,868,15123,0.271383,0.336594,0.021279,0.370744,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000064,Alloa & Grangemouth,S92000003,Scotland,UK,10949,15688,734,16308,0.250669,0.359165,0.016804,0.37336,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000065,Angus & Perthshire Glens,S92000003,Scotland,UK,9777,16841,768,19137,0.210155,0.361993,0.016508,0.411344,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000066,Arbroath & Broughty Ferry,S92000003,Scotland,UK,11445,15877,680,17802,0.249869,0.346629,0.014846,0.388656,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000067,"Argyll, Bute & South Lochaber",S92000003,Scotland,UK,8591,17359,940,17458,0.193718,0.391427,0.021196,0.39366,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000068,Bathgate & Linlithgow,S92000003,Scotland,UK,11808,14516,786,15706,0.275785,0.339032,0.018358,0.366826,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000069,"Caithness, Sutherland & Easter Ross",S92000003,Scotland,UK,9857,16652,924,18112,0.216423,0.365616,0.020288,0.397673,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000070,Coatbridge & Bellshill,S92000003,Scotland,UK,11254,14787,906,15302,0.266373,0.349996,0.021444,0.362186,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000071,Cowdenbeath & Kirkcaldy,S92000003,Scotland,UK,10726,16587,980,16355,0.240234,0.371506,0.021949,0.36631,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000072,Cumbernauld & Kirkintilloch,S92000003,Scotland,UK,10931,13458,793,15405,0.269323,0.331584,0.019538,0.379556,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000073,Dumfries & Galloway,S92000003,Scotland,UK,9644,18018,908,18140,0.206465,0.385742,0.019439,0.388354,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000074,"Dumfriesshire, Clydesdale & Tweeddale",S92000003,Scotland,UK,9105,14046,730,17119,0.222073,0.342586,0.017805,0.417536,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000075,Dundee Central,S92000003,Scotland,UK,10070,22130,3547,14705,0.199596,0.438635,0.070304,0.291465,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000076,Dunfermline & Dollar,S92000003,Scotland,UK,11401,13925,884,16468,0.267139,0.326281,0.020713,0.385865,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000077,East Kilbride & Strathaven,S92000003,Scotland,UK,10926,14556,658,16627,0.255478,0.340356,0.015386,0.38878,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000078,Edinburgh East & Musselburgh,S92000003,Scotland,UK,9742,22631,4905,15947,0.183035,0.425195,0.092156,0.299615,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000079,Edinburgh North & Leith,S92000003,Scotland,UK,9902,24878,4446,17457,0.174691,0.438897,0.078436,0.307975,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000080,Edinburgh South,S92000003,Scotland,UK,10120,14030,4239,14395,0.236537,0.327926,0.099079,0.336458,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000081,Edinburgh South West,S92000003,Scotland,UK,10330,19855,3605,15368,0.210138,0.403902,0.073335,0.312625,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000082,Edinburgh West,S92000003,Scotland,UK,11640,14382,1388,16599,0.264491,0.326797,0.031539,0.377173,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000083,Falkirk,S92000003,Scotland,UK,11112,15347,856,16803,0.251871,0.347863,0.019403,0.380865,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000084,Glasgow East,S92000003,Scotland,UK,10431,21560,2707,13690,0.215569,0.445565,0.055944,0.282921,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000085,Glasgow North,S92000003,Scotland,UK,8782,22335,5975,12450,0.177263,0.45083,0.120605,0.251301,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000086,Glasgow North East,S92000003,Scotland,UK,11410,21907,2742,14149,0.227254,0.436325,0.054613,0.281807,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000087,Glasgow South,S92000003,Scotland,UK,9249,19931,1806,14443,0.203592,0.438728,0.039754,0.317925,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000088,Glasgow South West,S92000003,Scotland,UK,10770,17235,2303,12843,0.249589,0.399411,0.053371,0.297629,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000089,Glasgow West,S92000003,Scotland,UK,9809,22236,2929,13838,0.200955,0.455543,0.060006,0.283496,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000090,Glenrothes & Mid Fife,S92000003,Scotland,UK,10557,15487,930,15885,0.24632,0.361348,0.021699,0.370633,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000091,Gordon & Buchan,S92000003,Scotland,UK,11058,11614,605,16836,0.275671,0.289532,0.015082,0.419714,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000092,Hamilton & Clyde Valley,S92000003,Scotland,UK,11088,15596,879,16784,0.250028,0.351681,0.019821,0.37847,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000093,Inverclyde & Renfrewshire West,S92000003,Scotland,UK,9852,16155,719,15601,0.232759,0.381671,0.016987,0.368582,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000094,"Inverness, Skye & West Ross-shire",S92000003,Scotland,UK,11213,19417,1375,18086,0.223853,0.387634,0.02745,0.361063,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000095,Livingston,S92000003,Scotland,UK,12493,13980,1083,16637,0.282692,0.316339,0.024506,0.376463,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000096,Lothian East,S92000003,Scotland,UK,11807,12221,848,16995,0.281985,0.291873,0.020253,0.40589,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000097,Mid Dunbartonshire,S92000003,Scotland,UK,11223,11772,576,16700,0.278687,0.292319,0.014303,0.41469,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000098,"Moray West, Nairn & Strathspey",S92000003,Scotland,UK,10268,16028,947,18246,0.225725,0.352349,0.020818,0.401107,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000099,"Motherwell, Wishaw & Carluke",S92000003,Scotland,UK,11436,15898,864,16006,0.25871,0.359651,0.019546,0.362094,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000100,North East Fife,S92000003,Scotland,UK,8356,13986,2272,16365,0.20391,0.341297,0.055443,0.399351,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000101,Paisley & Renfrewshire North,S92000003,Scotland,UK,10726,16429,888,15179,0.248161,0.380107,0.020545,0.351186,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000102,Paisley & Renfrewshire South,S92000003,Scotland,UK,10039,18894,1044,15543,0.22054,0.41507,0.022935,0.341455,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000103,Perth & Kinross-shire,S92000003,Scotland,UK,10837,16975,947,18403,0.229782,0.35993,0.02008,0.390209,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000104,Rutherglen,S92000003,Scotland,UK,11024,15163,836,15575,0.258792,0.355956,0.019625,0.365627,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000105,Stirling & Strathallan,S92000003,Scotland,UK,10728,14571,1902,17314,0.240998,0.327328,0.042727,0.388946,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000106,West Dunbartonshire,S92000003,Scotland,UK,10382,17880,846,14765,0.236637,0.40754,0.019283,0.336539,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000107,"Ayr, Carrick & Cumnock",S92000003,Scotland,UK,9407,15563,821,16584,0.221994,0.367268,0.019375,0.391363,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000108,"Berwickshire, Roxburgh & Selkirk",S92000003,Scotland,UK,9610,16907,799,19005,0.207466,0.364996,0.017249,0.410289,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000109,Central Ayrshire,S92000003,Scotland,UK,9631,14909,665,15912,0.234235,0.362599,0.016173,0.386993,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000110,Kilmarnock & Loudoun,S92000003,Scotland,UK,10849,15649,742,16863,0.245993,0.354829,0.016824,0.382355,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
S14000111,West Aberdeenshire & Kincardine,S92000003,Scotland,UK,12021,11737,571,17351,0.288412,0.281597,0.0137,0.41629,0.235318,0.370615,0.032911,0.361157,0.280006,0.308126,0.0382,0.364348
W07000081,Aberafan Maesteg,W92000004,Wales,UK,11237,13192,1148,15237,0.275322,0.323222,0.028127,0.373328,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000082,Alyn & Deeside,W92000004,Wales,UK,12490,12642,1314,17331,0.28531,0.288782,0.030016,0.395892,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000083,Bangor Aberconwy,W92000004,Wales,UK,9412,13448,1914,15409,0.234228,0.334669,0.047632,0.38347,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000084,Blaenau Gwent & Rhymney,W92000004,Wales,UK,11402,14173,1045,15903,0.268138,0.333302,0.024575,0.373986,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000085,"Brecon, Radnor & Cwm Tawe",W92000004,Wales,UK,9359,13798,1154,17338,0.224711,0.331292,0.027708,0.416289,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000086,Bridgend,W92000004,Wales,UK,10978,12052,1160,16399,0.270467,0.296927,0.028579,0.404026,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000087,Caerfyrddin,W92000004,Wales,UK,9826,12766,1393,16950,0.240039,0.31186,0.034029,0.41407,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000088,Caerphilly,W92000004,Wales,UK,12026,12100,1043,16176,0.290869,0.292659,0.025227,0.391245,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000089,Cardiff East,W92000004,Wales,UK,12720,13854,3312,13341,0.294261,0.320494,0.076619,0.308626,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000090,Cardiff North,W92000004,Wales,UK,10988,11517,1668,14524,0.28395,0.29762,0.043104,0.375326,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000091,Cardiff South & Penarth,W92000004,Wales,UK,10118,14712,5060,13061,0.235571,0.342529,0.117808,0.304091,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000092,Cardiff West,W92000004,Wales,UK,13257,13917,1815,14600,0.304137,0.319278,0.041639,0.334947,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000093,Ceredigion Preseli,W92000004,Wales,UK,8641,13382,2015,16859,0.211287,0.327212,0.04927,0.41223,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000094,Clwyd East,W92000004,Wales,UK,10424,13035,1075,17925,0.245508,0.307002,0.025318,0.422173,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000095,Clwyd North,W92000004,Wales,UK,11208,15385,1326,16677,0.251323,0.344986,0.029734,0.373957,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000096,Dwyfor Meirionnydd,W92000004,Wales,UK,9781,14864,1239,16603,0.230212,0.349849,0.029162,0.390779,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000097,Gower,W92000004,Wales,UK,10945,13411,1071,16813,0.259115,0.317496,0.025355,0.398035,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000098,Llanelli,W92000004,Wales,UK,11012,12583,1230,15996,0.269763,0.308248,0.030131,0.391857,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000099,Merthyr Tydfil & Aberdare,W92000004,Wales,UK,12385,13978,1153,16312,0.282582,0.318929,0.026307,0.372182,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000100,Mid & South Pembrokeshire,W92000004,Wales,UK,11035,15327,1286,17838,0.242602,0.336961,0.028272,0.392165,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000101,Monmouthshire,W92000004,Wales,UK,10003,12287,1103,17529,0.244441,0.300255,0.026954,0.428352,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000102,Montgomeryshire & Glyndwr,W92000004,Wales,UK,10811,13693,1274,17390,0.25044,0.317203,0.029512,0.402845,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000103,Neath & Swansea East,W92000004,Wales,UK,11640,14037,1253,16426,0.268475,0.323761,0.0289,0.378864,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000104,Newport East,W92000004,Wales,UK,13752,14154,1777,15958,0.301307,0.310116,0.038934,0.349642,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000105,Newport West & Islwyn,W92000004,Wales,UK,12551,12710,1088,16790,0.290943,0.294629,0.025221,0.389207,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000106,Pontypridd,W92000004,Wales,UK,12615,12814,1560,16283,0.291529,0.296127,0.036051,0.376294,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000107,Rhondda & Ogmore,W92000004,Wales,UK,12219,14280,1195,16300,0.277742,0.32459,0.027163,0.370505,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000108,Swansea West,W92000004,Wales,UK,11354,17410,3184,14157,0.246263,0.377616,0.06906,0.30706,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000109,Torfaen,W92000004,Wales,UK,11255,12316,1074,15596,0.279691,0.306056,0.026689,0.387566,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000110,Vale of Glamorgan,W92000004,Wales,UK,11557,12664,1191,15641,0.281514,0.308479,0.029011,0.380994,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000111,Wrexham,W92000004,Wales,UK,11905,12869,1349,16183,0.281403,0.304188,0.031886,0.382522,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
W07000112,Ynys Môn,W92000004,Wales,UK,7401,10189,817,12416,0.240113,0.330564,0.026506,0.402816,0.2645,0.318874,0.036585,0.380041,0.280006,0.308126,0.04752,0.364348
