ONSConstID,ConstituencyName,RegionName,1995-12-31,1996-03-31,1996-06-30,1996-09-30,1996-12-31,1997-03-31,1997-06-30,1997-09-30,1997-12-31,1998-03-31,1998-06-30,1998-09-30,1998-12-31,1999-03-31,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-04-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01
E14000729,Harlow,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0524,10.3147,10.2273,10.3147,10.3147,10.2822,10.3934,11.014,11.4685,11.5385,11.4685,11.3112,11.1888,11.1538,11.5385,11.7133,11.8007
E14000730,Harrogate and Knaresborough,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.239,8.3333,8.2547,8.9623,9.1195,9.1195,9.2767,9.4324,9.827,10.173,9.9057,9.9057,9.5597,9.1667,9.6777,9.7162,9.7484
E14000731,Harrow East,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.015,15.015,14.8649,14.7748,14.7147,14.3393,14.7147,15.015,15.6156,15.9159,16.0661,16.4865,16.5916,16.7417,17.1171,17.2673,17.5676
E14000732,Harrow West,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0406,11.1675,11.1675,11.0406,11.1929,11.0406,11.1421,11.4213,11.9289,12.1827,12.4365,12.4619,12.4619,12.5635,12.6142,12.6904,13.198
E14000733,Hartlepool,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3403,4.3924,4.5122,4.5122,4.4444,4.5122,4.5139,4.6181,4.6875,4.8264,4.8264,4.6875,4.6875,4.5122,4.4349,4.5139,4.5139
E14000734,Harwich and North Essex,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6603,8.8462,8.9744,9.1346,9.1346,9.1026,9.1987,9.5513,10.0962,10.3365,10.1603,10.0962,9.9359,9.7756,10.2564,10.4167,10.5208
E14000735,Hastings and Rye,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1085,9.3023,9.3023,9.3023,9.4186,9.438,9.3798,9.9516,10.6202,11.0465,11.1531,11.2403,11.2403,11.2403,11.7442,12.2287,12.4031
E14000736,Havant,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2792,8.5065,8.5065,8.6039,8.7662,8.8474,9.0909,9.513,10.0648,10.2273,10.0649,10.0,9.9026,9.6591,9.9026,10.2273,10.2273
E14000737,Hayes and Harlington,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5413,12.5413,12.5413,12.5413,12.7063,12.7104,13.0363,13.3663,13.4323,13.6964,13.6964,13.6304,13.5974,13.3663,13.6964,14.0264,14.0264
E14000738,Hazel Grove,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3052,7.3052,7.3052,7.3701,7.4026,7.3133,7.6299,7.9545,8.2954,8.7662,8.7013,8.7662,8.6039,8.474,8.9935,9.164,9.5779
E14000739,Hemel Hempstead,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7256,10.5678,10.6932,10.5678,10.7965,10.7256,10.8833,11.4274,11.8454,12.1451,11.9874,11.8297,11.6719,11.6719,12.224,12.6183,12.776
E14000740,Hemsworth,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6572,5.5777,5.5777,5.6175,5.7371,5.8267,5.9761,6.0757,6.3745,6.7729,6.8922,6.9721,6.9721,6.7729,6.7729,6.8127,6.8922
E14000741,Hendon,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3713,14.2889,14.4461,14.3263,14.3713,14.5551,14.8204,14.9701,15.1198,15.3114,15.4192,15.6587,15.7186,15.8683,16.1377,16.1677,16.1677
E14000742,Henley,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6685,12.6685,12.7695,12.3989,12.3989,12.2642,12.6685,13.4771,14.0161,14.1509,14.1509,14.0162,13.6119,13.2075,13.3423,13.6469,14.1509
E14000743,Hereford and South Herefordshire,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3171,7.4564,7.3171,7.561,7.6307,7.6655,7.8397,8.0836,8.5366,8.9721,8.7805,8.7108,8.6411,8.5366,8.8667,9.0592,9.2334
E14000744,Hertford and Stortford,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8451,11.1268,11.2323,11.1972,11.2676,11.2394,11.2676,11.6901,11.831,11.831,11.8308,11.5493,11.5173,11.5493,11.9718,12.3398,12.338
E14000745,Hertsmere,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1324,12.9412,12.7941,12.9412,13.0882,13.3824,13.7647,14.2647,15.1471,15.4412,15.5882,15.8824,16.0515,16.2721,16.3235,16.4706,16.6176
E14000746,Hexham,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8513,6.8499,6.5598,6.7784,6.8513,6.9971,7.5219,7.9485,8.4547,9.0087,8.7456,8.5713,8.4694,7.3746,8.156,8.4548,8.3819
E14000747,Heywood and Middleton,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3232,5.5133,5.7032,5.8553,5.8933,5.8935,6.0837,6.2738,6.4829,6.7681,6.9202,6.8821,6.9011,6.8441,6.9002,7.0817,7.2243
E14000748,High Peak,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3545,6.3545,6.4047,6.3545,6.5552,6.5217,6.5552,6.7224,7.1906,7.4247,7.4414,7.3579,7.3997,7.5251,7.8595,8.194,8.3278
E14000749,Hitchin and Harpenden,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.875,11.1888,11.625,11.75,11.875,11.875,12.0,12.25,12.65,12.65,12.5,12.4738,12.5,12.875,13.375,13.5,13.675
E14000750,Holborn and St Pancras,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2247,20.4213,20.2247,19.7331,20.7865,20.0211,21.0674,21.6292,21.3483,20.7865,20.5056,20.2247,19.9157,20.7865,21.0674,20.0843,19.9438
E14000751,Hornchurch and Upminster,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4047,10.4054,10.5405,10.8108,10.9459,10.9459,10.973,11.0811,11.3514,11.6216,11.6216,11.6216,11.7568,11.8919,12.2973,12.5676,12.7027
E14000752,Hornsey and Wood Green,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9496,13.3094,13.5492,13.6691,13.9089,13.789,14.3885,14.3885,13.9089,13.789,13.789,13.789,14.2686,14.9101,15.3477,15.1079,15.1079
E14000753,Horsham,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2493,10.3463,10.3047,10.3878,10.5263,10.6648,10.8913,11.1496,11.5789,11.4958,11.4958,11.3019,11.1974,11.1357,11.6343,11.8421,12.0776
E14000754,Houghton and Sunderland South,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0273,4.9455,4.9636,5.0182,5.0544,5.0182,5.0909,5.2709,5.4544,5.4727,5.6354,5.6363,5.4545,5.4545,5.3455,5.2,5.1636
E14000755,Hove,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2663,10.355,10.503,10.355,10.503,10.3928,10.6509,11.0947,11.5385,11.8343,11.5385,11.4645,11.3905,11.3905,12.2781,12.7219,12.929
E14000756,Huddersfield,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0781,5.0781,5.0781,5.1758,5.332,5.2734,5.4688,5.4688,5.6641,5.8594,5.9473,5.957,5.8594,5.8594,6.0547,6.25,6.2695
E14000757,Huntingdon,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0615,9.0615,9.2233,9.3042,9.3851,9.3042,9.5469,9.7087,9.8706,10.1133,9.8706,9.8706,9.7087,9.5469,10.0324,10.1974,10.1942
E14000758,Hyndburn,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3033,4.0984,4.2111,4.5082,4.5082,4.5902,4.5389,4.5082,4.5902,4.7131,4.918,5.123,5.1639,5.123,5.2254,5.3268,5.3279
E14000759,Ilford North,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7188,11.7188,11.7188,11.7188,11.7188,11.6667,11.5885,12.1745,12.8906,13.0208,13.0208,13.0208,12.7604,12.7865,13.0208,13.2812,13.5417
E14000760,Ilford South,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7749,11.4804,11.1782,11.1782,11.065,11.3293,11.639,12.3263,12.7795,13.2931,13.4441,13.5952,13.5952,13.5952,13.5952,13.5952,13.7462
E14000761,Ipswich,East of England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2761,7.2761,7.2761,7.3507,7.1642,7.2761,7.3507,7.4627,7.9478,8.1343,8.2183,8.209,8.2463,8.3022,8.4701,8.5821,8.7687
E14000762,Isle of Wight,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5269,7.6165,7.5269,7.7061,7.7061,7.7061,7.8853,8.3513,8.9596,9.2294,9.319,9.1398,8.9606,8.853,9.319,9.6237,9.8566
E14000763,Islington North,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6168,12.3248,12.5,12.8505,12.8505,13.0841,13.3791,13.4112,14.0187,13.8785,13.8493,14.0187,13.9019,14.486,14.6028,14.5736,14.6028
E14000764,Islington South and Finsbury,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.906,15.9859,15.845,15.6103,16.4319,16.6667,17.4883,18.4272,17.9577,17.6056,17.4883,17.1362,17.0188,17.3709,17.0188,17.1362,16.784
E14000765,Jarrow,North East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4902,5.4902,5.4902,5.4902,5.4902,5.3725,5.3725,5.4902,5.8284,6.0833,6.0784,5.9216,5.8039,5.6863,5.794,5.9804,6.0
E14000766,Keighley,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1348,6.383,6.3032,6.383,6.2056,6.0284,6.0284,6.2057,6.7358,6.844,6.9149,6.7374,6.4894,6.383,6.4539,6.7376,6.9681
E14000767,Kenilworth and Southam,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2524,8.0704,7.9248,8.0097,8.0097,8.2523,8.2402,8.2646,8.495,8.6286,8.6772,8.7379,8.665,8.4951,8.8592,8.9193,9.1019
E14000768,Kensington,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.476,30.0218,28.9301,27.2926,28.3322,27.9744,27.2926,28.0568,27.2926,25.9825,27.2926,27.2926,27.9476,31.441,31.1135,30.5677,30.3493
E14000769,Kettering,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0447,7.1821,7.2155,7.3883,7.2852,7.2852,7.3883,7.5584,7.9037,7.9708,8.0756,8.0756,8.0756,8.2474,8.4192,8.5911,8.7629
E14000770,Kingston and Surbiton,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5482,11.3928,11.1675,11.1675,11.4213,11.4213,11.6751,12.1827,12.5,12.6891,12.5635,12.3217,12.2873,12.3096,12.6904,13.198,13.3249
E14000771,Kingston upon Hull East,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7083,4.75,4.7917,4.6354,4.6667,4.5833,4.7917,4.875,5.0,5.125,5.2083,5.25,5.25,5.2708,5.3333,5.4167,5.5208
E14000772,Kingston upon Hull North,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.122,5.1829,5.2846,5.2988,5.2846,5.2846,5.2846,5.3659,5.5691,5.6911,5.6911,5.6748,5.6098,5.4878,5.5894,5.6352,5.6911
E14000773,Kingston upon Hull West and Hessle,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4402,4.6313,4.7008,4.8243,4.9035,4.8263,4.8263,4.8263,4.8649,5.0193,5.0965,5.2124,5.2124,5.2124,5.2124,5.2124,5.2124
E14000774,Kingswood,South West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5859,8.754,8.7542,8.7542,8.8721,8.8552,8.9562,9.1919,9.4276,9.5944,9.596,9.596,9.596,9.7643,10.1515,10.6061,10.7707
E14000775,Knowsley,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5862,4.7931,5.0397,5.2759,5.4655,5.4828,5.5171,5.6897,5.7241,5.8603,5.8621,5.8621,5.7931,5.6897,5.5172,5.5172,5.5172
E14000776,Lancaster and Fleetwood,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3917,4.3843,4.3027,4.3323,4.3027,4.3027,4.451,4.5994,4.8665,4.9703,4.9629,4.8961,4.77,4.7478,4.8961,5.0445,5.0816
E14000777,Leeds Central,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8674,4.8295,4.9223,5.0379,4.9242,5.0189,4.9621,5.0662,5.1136,5.2178,5.3788,5.303,5.4924,5.5682,5.6061,5.7197,5.7765
E14000778,Leeds East,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0837,6.0837,6.1977,6.2736,6.3118,6.3498,6.4639,6.8916,7.1102,7.4144,7.4144,7.4144,7.4143,7.2243,7.4144,7.6046,7.6046
E14000779,Leeds North East,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9412,8.0065,7.9755,8.1699,8.3333,8.3725,8.4951,8.6601,8.9869,9.2402,9.3137,9.3954,9.4771,9.3137,9.5588,10.0408,10.1961
E14000780,Leeds North West,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2555,7.4606,7.5868,7.6972,7.7287,7.8391,8.0442,8.4385,8.8328,8.9117,8.8328,8.6751,8.3596,8.3068,8.6751,8.8959,9.1474
E14000781,Leeds West,Yorkshire and The Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2279,5.3704,5.4815,5.5185,5.5555,5.5556,5.5556,5.6852,5.8519,5.9259,6.1111,6.1111,6.2963,6.4537,6.6648,6.6667,6.6667
E14000782,Leicester East,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3406,8.5153,8.6026,8.6026,8.7336,8.7336,9.0262,9.5197,9.8253,10.0437,10.0437,10.262,10.3057,10.4803,10.917,10.917,11.1354
E14000783,Leicester South,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.749,6.8441,6.749,6.654,6.7776,6.7681,6.7681,7.0342,7.4144,7.7186,7.9848,8.2034,8.251,8.2319,8.251,8.365,8.5571
E14000784,Leicester West,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7471,5.9387,6.0536,6.1303,6.2835,6.2069,6.408,6.6475,6.8966,7.1648,7.2797,7.3467,7.4713,7.6628,7.9981,8.1418,8.2375
E14000785,Leigh,North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9834,5.2491,5.2159,5.3156,5.4816,5.2658,5.4817,5.5482,5.6146,5.814,5.9302,5.814,5.814,5.8804,5.9801,6.2625,6.1462
E14000786,Lewes,South East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2025,10.1246,10.2804,10.2804,10.1636,9.9688,10.1246,10.7477,11.3396,11.6822,11.838,11.838,11.838,11.7601,11.838,12.1534,12.7726
E14000787,Lewisham East,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7923,10.847,10.929,10.929,11.2022,11.2022,11.4754,11.7189,12.1585,12.1585,12.1038,11.8852,11.612,11.9467,12.2951,12.2951,12.5137
E14000788,Lewisham West and Penge,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5702,11.5702,11.708,11.5702,11.3154,11.4325,11.5014,11.9835,12.5,12.8099,12.6722,12.3967,12.259,11.9835,12.3003,12.5344,12.5344
E14000789,"Lewisham, Deptford",London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.828,11.8952,12.0968,12.0968,12.0968,12.0161,11.8817,12.3683,12.9839,13.0376,13.0376,12.7508,12.3737,12.3387,12.6344,13.172,13.2728
E14000790,Leyton and Wanstead,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1645,11.8421,12.0778,12.3158,12.5,12.6453,12.6316,12.8355,13.1711,13.2895,13.4211,13.5526,13.4211,13.6184,14.1118,14.0789,14.2105
E14000791,Lichfield,West Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5153,7.6505,7.5997,7.6687,7.6687,7.6687,7.96,8.2822,8.589,8.7423,8.4356,8.4356,8.2814,8.1595,8.7423,8.8957,9.0491
E14000792,Lincoln,East Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4355,5.5749,5.5052,5.5749,5.6098,5.6446,5.7491,5.8188,6.0017,6.1672,6.3066,6.3066,6.3589,6.4111,6.4111,6.5418,6.5244
E14000793,"Liverpool, Riverside",North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1909,4.3932,4.3843,4.0453,4.1424,4.0453,4.11,4.9992,5.4045,5.5663,5.6634,5.6634,5.6634,5.534,5.6634,5.8252,5.8252
E14000794,"Liverpool, Walton",North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6944,2.6296,2.6667,3.2222,3.3333,3.4722,3.5926,3.5926,3.7037,3.8889,3.9815,4.0741,4.1852,4.2593,4.2593,4.4444,4.4444
E14000795,"Liverpool, Wavertree",North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6358,4.3046,4.404,4.7351,4.8262,4.9338,4.9669,4.9669,5.4636,5.7616,5.8278,5.6291,5.3311,5.298,5.298,5.4636,5.4636
E14000796,"Liverpool, West Derby",North West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6886,4.6337,4.707,4.7619,4.7619,4.6886,4.6612,4.652,4.7985,5.1099,5.1282,5.2198,5.1832,5.1282,5.3114,5.4945,5.4945
