PCON24CD,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12,2018-03,2018-06,2018-09,2018-12,2019-03,2019-06,2019-09,2019-12,2020-03,2020-06,2020-09,2020-12,2021-03,2021-06,2021-09,2021-12,2022-03,2022-06,2022-09,2022-12,2023-03,2023-06,2023-09,2023-12,2024-03,2024-06,2024-09,2024-12,2025-03
E14001506,3.0,2.5,2.2,1.9,2.0,1.7,1.7,1.6,1.9,1.7,1.7,1.7,1.8,1.8,1.8,1.8,2.2,2.5,2.6,2.7,3.0,3.1,3.1,3.0,3.2,5.9,6.1,5.9,5.9,5.0,4.6,4.2,4.0,3.6,3.5,3.4,3.6,3.5,3.4,3.4,3.7,3.8,4.2,3.8,3.8
E14001507,1.3,1.1,1.0,0.9,0.9,0.8,0.8,0.7,0.8,0.9,1.0,0.9,1.0,1.0,1.0,1.0,1.3,1.4,1.5,1.4,1.5,1.6,1.7,1.8,1.8,4.4,4.5,4.2,4.3,3.6,3.2,2.8,2.5,2.3,2.2,2.3,2.2,2.1,2.3,2.4,2.4,2.6,3.0,2.8,2.8
E14001508,2.9,2.0,1.6,2.0,1.9,1.2,1.3,1.7,1.9,1.4,1.4,1.8,2.0,1.6,1.3,1.6,1.8,1.3,1.6,2.4,2.7,2.5,2.4,2.7,3.1,7.1,6.4,6.3,6.6,5.1,4.2,3.8,3.7,3.0,2.9,3.1,3.4,3.1,3.0,3.3,3.6,3.3,3.2,3.4,3.8
E14001509,4.0,3.4,2.9,2.9,3.1,3.1,3.1,2.8,2.8,2.7,2.7,2.6,2.8,2.7,2.6,2.5,2.8,2.7,2.8,3.2,3.6,3.7,3.5,3.5,3.7,6.6,6.7,6.4,6.5,5.5,5.0,4.3,4.2,3.8,3.9,3.7,3.8,3.6,3.6,3.6,3.7,3.6,3.9,3.6,3.7
E14001510,4.2,3.6,3.2,3.1,3.2,3.3,3.3,3.0,3.1,2.9,2.9,2.7,2.9,2.9,2.8,2.6,3.0,2.9,3.0,3.6,4.1,4.2,3.9,4.1,4.1,7.2,7.1,7.0,7.0,6.1,5.6,5.1,4.7,4.3,4.5,4.3,4.4,4.3,4.2,4.2,4.3,4.4,4.6,4.4,4.6
E14001511,1.8,1.1,0.9,1.2,1.2,0.8,0.9,1.2,1.4,1.1,1.0,1.3,1.5,1.1,1.0,1.2,1.2,1.0,1.2,1.8,2.1,1.9,1.9,2.2,2.6,6.3,5.8,5.5,6.2,4.5,3.7,3.5,3.4,2.6,2.5,2.8,2.9,2.6,2.5,3.0,3.2,2.9,3.2,3.3,3.6
E14001512,1.1,0.8,0.8,0.7,0.7,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.9,1.0,1.2,1.3,3.7,3.9,3.6,3.5,2.7,2.4,2.2,2.1,1.9,2.0,2.0,2.0,2.0,1.8,1.9,2.1,2.1,2.2,2.1,2.3
E14001513,1.7,1.3,1.1,0.9,0.9,0.8,0.9,0.8,0.9,0.9,0.9,0.8,1.1,1.1,1.0,1.0,1.1,1.1,1.2,1.1,1.5,1.8,1.9,2.1,2.3,4.5,4.6,4.3,4.4,3.8,3.4,3.1,3.0,2.7,2.8,2.8,2.9,2.8,2.8,2.8,2.9,3.0,3.1,2.8,2.7
E14001514,1.4,1.1,1.0,0.8,0.8,0.7,0.7,0.7,0.9,0.7,0.8,0.8,0.9,0.9,0.9,0.9,1.2,1.0,1.0,1.2,1.4,1.4,1.5,1.6,1.7,3.7,3.9,3.8,3.9,3.1,2.7,2.4,2.2,2.0,1.9,1.9,2.2,2.0,1.9,2.1,2.3,2.4,2.4,2.3,2.6
E14001515,3.7,3.2,2.8,2.5,2.6,2.6,2.7,2.6,2.8,2.7,2.7,2.7,2.8,2.9,2.8,2.7,2.9,3.2,3.5,3.7,3.8,3.8,3.8,3.8,4.0,7.6,7.5,7.5,7.3,6.2,5.5,4.9,4.7,4.3,4.3,4.1,4.3,4.2,4.2,4.2,4.3,4.4,4.7,4.7,4.8
E14001516,2.9,2.5,2.3,1.9,1.9,1.7,1.6,1.4,1.5,1.4,1.4,1.4,1.5,1.5,1.4,1.5,1.5,1.5,1.4,1.5,1.9,2.1,2.1,2.2,2.4,5.6,5.8,5.5,5.7,5.0,4.5,3.9,3.4,2.8,2.7,2.9,2.9,3.0,2.8,2.9,3.0,3.2,3.4,3.3,3.6
E14001517,4.1,3.6,3.3,2.8,2.9,2.8,2.9,2.8,2.8,2.8,2.8,2.7,2.8,2.8,2.8,2.7,2.9,2.7,2.7,2.8,3.3,3.5,3.7,3.9,4.1,7.4,7.5,7.6,7.8,6.8,6.2,5.5,5.2,4.8,4.7,4.6,4.6,4.4,4.3,4.4,4.5,4.6,5.0,4.4,4.4
E14001518,6.2,5.4,4.9,4.5,4.3,3.9,3.7,4.0,4.4,4.1,4.2,4.3,4.6,4.3,4.2,4.3,4.5,4.2,4.3,5.0,5.5,5.6,5.5,5.6,5.9,8.9,8.9,8.5,8.7,7.6,6.9,6.2,6.0,5.4,5.5,5.3,5.5,5.3,5.3,5.0,5.2,5.2,5.6,5.3,5.5
E14001519,2.2,1.8,1.7,1.5,1.4,1.3,1.3,1.5,1.6,1.5,1.5,1.4,1.6,1.4,1.3,1.3,1.4,1.3,1.3,1.4,1.5,1.6,1.6,1.7,1.8,4.0,4.1,3.7,3.7,3.0,2.5,2.3,2.1,1.9,1.9,1.9,2.0,1.8,1.8,1.9,2.1,2.0,2.2,2.0,2.1
E14001520,4.4,3.6,3.1,2.5,2.7,2.5,2.2,2.1,2.5,2.3,2.3,2.2,2.7,2.6,2.5,2.5,3.1,3.0,3.0,3.3,4.1,4.3,4.5,4.5,4.8,8.4,8.5,8.3,8.7,7.8,7.3,6.5,6.5,5.9,5.8,5.8,6.1,6.1,6.0,6.0,6.6,6.6,7.0,6.6,7.0
E14001521,3.6,3.1,2.6,2.1,2.2,2.1,2.0,1.8,2.1,2.0,2.1,1.9,2.3,2.3,2.3,2.3,2.6,2.5,2.7,2.9,3.5,3.8,3.9,4.0,4.4,7.7,7.9,7.5,7.6,6.8,6.1,5.6,5.3,4.8,4.7,4.7,5.2,5.1,5.0,5.1,5.5,5.7,6.0,5.7,6.0
E14001522,2.7,2.0,1.6,1.4,1.6,1.3,1.2,1.0,1.3,1.2,1.2,1.0,1.4,1.4,1.4,1.4,1.7,1.6,1.8,2.0,2.4,2.6,2.6,2.8,3.1,5.7,5.8,5.5,5.5,4.9,4.4,4.0,3.7,3.4,3.4,3.3,3.5,3.3,3.2,3.3,3.8,3.7,3.8,3.6,3.7
E14001523,1.3,1.1,1.0,0.9,0.9,0.8,0.8,0.7,0.8,0.8,0.8,0.7,0.8,0.8,0.8,0.8,0.9,1.0,0.9,0.9,1.1,1.3,1.4,1.5,1.6,4.2,4.3,4.1,4.2,3.5,3.1,2.8,2.6,2.2,2.2,2.2,2.4,2.3,2.1,2.3,2.4,2.3,2.4,2.2,2.3
E14001524,4.2,3.7,3.4,3.1,3.1,2.8,2.9,2.9,3.0,3.1,3.2,3.0,3.1,3.1,3.1,3.3,3.6,3.8,3.8,3.9,4.1,4.0,4.2,4.2,4.4,7.3,7.6,7.3,7.5,6.6,6.1,5.6,5.4,5.0,4.8,4.8,4.8,4.6,4.7,4.7,4.7,4.8,5.3,5.0,5.2
E14001525,3.5,3.1,3.0,2.6,2.4,2.2,2.0,1.9,1.9,1.8,1.9,1.9,1.9,2.1,2.1,2.1,2.2,2.2,2.3,2.4,2.6,2.8,2.9,3.0,3.2,8.6,8.9,9.3,10.0,8.8,7.7,6.9,6.3,5.7,5.5,5.4,5.5,5.6,5.9,5.9,6.1,6.4,6.9,7.2,7.5
E14001526,0.8,0.6,0.6,0.5,0.5,0.3,0.3,0.4,0.5,0.3,0.4,0.4,0.6,0.8,0.9,0.9,1.1,1.2,1.2,1.2,1.3,1.3,1.4,1.4,1.4,4.1,4.2,4.0,4.1,3.2,2.9,2.6,2.4,2.1,2.1,2.1,2.1,2.0,1.9,1.9,2.1,2.1,2.2,2.1,2.2
E14001527,3.4,3.0,2.8,2.5,2.4,2.3,2.2,2.1,2.2,2.1,2.2,2.2,2.4,2.5,2.5,2.5,2.8,2.9,3.1,3.1,3.3,3.5,3.7,3.7,3.9,9.0,9.6,9.7,10.3,8.8,7.8,6.8,6.4,5.8,5.7,5.6,5.6,5.8,6.1,6.1,6.3,6.3,6.9,6.8,7.3
E14001528,3.1,2.6,2.5,2.1,2.1,2.1,2.2,2.2,2.3,2.4,2.4,2.1,2.3,2.2,2.3,2.4,2.8,2.9,3.1,3.1,3.3,3.3,3.4,3.3,3.6,6.9,7.1,7.1,7.0,6.0,5.4,4.7,4.6,4.3,4.2,4.1,4.3,4.3,4.1,4.2,4.3,4.4,4.7,4.5,4.7
E14001529,1.5,1.2,1.0,0.9,0.9,0.7,0.7,0.8,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.8,1.1,1.2,1.2,1.2,1.4,1.3,1.5,1.6,1.6,4.1,4.2,3.8,3.9,2.9,2.6,2.2,2.0,1.6,1.5,1.6,1.6,1.7,1.7,1.9,2.0,2.0,2.1,2.1,2.2
E14001530,1.2,1.0,0.8,0.8,0.8,0.7,0.6,0.6,0.7,0.7,0.8,0.7,0.8,0.7,0.7,0.8,0.9,0.7,0.8,0.9,1.3,1.3,1.5,1.7,1.7,3.9,4.1,4.0,4.2,3.3,2.8,2.5,2.3,1.9,1.9,2.0,1.9,1.8,1.8,2.0,2.0,1.9,2.0,2.1,2.2
E14001531,4.3,3.9,3.8,3.2,3.3,3.1,3.0,2.9,3.1,3.0,3.1,3.2,3.4,3.4,3.2,3.2,3.6,3.5,3.7,4.3,4.9,5.1,5.1,5.1,5.3,8.4,8.3,7.9,8.4,7.7,7.0,6.3,6.1,5.5,5.3,5.2,5.2,4.9,4.8,4.7,4.7,4.9,5.2,4.9,5.0
E14001532,1.1,0.9,0.7,0.6,0.6,0.5,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.7,0.8,0.8,0.9,1.1,3.7,4.0,3.9,3.8,2.9,2.3,2.1,2.0,1.8,1.9,1.9,1.8,1.9,2.0,2.0,2.0,2.0,2.2,2.1,2.3
E14001533,1.1,0.9,0.8,0.7,0.7,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.7,0.7,0.6,0.7,0.7,0.8,0.9,1.0,1.1,1.2,1.2,1.4,1.4,4.0,4.2,4.1,4.3,3.4,2.9,2.7,2.5,2.2,2.2,2.1,2.0,2.0,1.9,2.0,2.1,2.3,2.5,2.3,2.3
E14001534,1.6,1.4,1.3,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.1,1.3,1.5,1.7,1.7,1.6,1.7,1.8,2.0,2.0,1.9,2.0,2.0,1.9,2.0,4.9,5.3,5.0,5.2,4.1,3.5,2.9,2.6,2.4,2.4,2.4,2.5,2.6,2.5,2.5,2.6,2.8,3.1,3.0,3.3
E14001535,1.6,1.4,1.3,1.1,1.1,1.0,1.0,0.9,1.1,1.2,1.3,1.2,1.3,1.2,1.3,1.3,1.4,1.6,1.7,1.8,2.0,2.0,2.1,2.1,2.1,4.6,4.9,4.6,4.3,3.6,3.2,2.9,2.7,2.4,2.4,2.3,2.2,2.3,2.3,2.3,2.4,2.5,2.7,2.7,2.8
E14001536,2.2,1.8,1.6,1.2,1.3,1.2,1.4,1.2,1.3,1.2,1.2,1.1,1.4,1.7,1.8,1.9,2.1,2.0,2.1,2.1,2.3,2.4,2.4,2.3,2.4,5.6,5.6,5.4,5.1,4.3,4.1,3.6,3.4,2.9,2.8,2.7,2.6,2.5,2.7,2.7,3.0,3.0,3.2,3.0,3.2
E14001537,2.8,2.3,2.0,1.5,1.6,1.5,1.6,1.4,1.6,1.4,1.5,1.3,1.6,2.0,2.2,2.1,2.4,2.4,2.5,2.3,2.5,2.6,2.6,2.5,2.7,6.2,6.3,6.0,5.9,4.9,4.6,4.1,3.8,3.4,3.3,3.4,3.4,3.3,3.4,3.4,3.7,3.7,3.9,3.7,3.9
E14001538,1.6,1.2,0.8,0.6,0.7,0.6,0.7,0.7,0.8,0.8,0.9,0.8,1.0,0.9,0.9,1.0,1.4,1.7,1.9,2.0,2.2,2.2,2.4,2.6,2.8,5.6,5.7,5.6,5.5,4.6,4.1,3.6,3.6,3.2,3.1,3.1,3.3,3.1,3.0,3.2,3.3,3.1,3.2,3.0,3.1
E14001539,1.2,1.0,0.8,0.7,0.7,0.7,0.8,0.7,0.8,0.7,0.8,0.7,0.7,0.7,0.7,0.8,0.9,0.8,0.9,1.1,1.2,1.2,1.3,1.4,1.4,3.9,4.2,4.0,4.0,3.1,2.7,2.3,2.1,2.0,2.0,1.9,1.9,1.7,1.8,1.9,2.0,1.9,2.0,1.9,2.0
E14001540,1.8,1.5,1.3,1.2,1.3,1.2,1.2,1.2,1.3,1.2,1.2,1.2,1.5,2.0,2.0,2.0,2.2,2.2,2.2,2.2,2.3,2.2,2.2,2.3,2.3,4.7,4.9,4.6,4.4,3.6,3.1,2.7,2.6,2.2,2.1,2.1,2.2,2.3,2.3,2.4,2.5,2.4,2.6,2.5,2.5
E14001541,3.8,3.1,2.7,2.3,2.4,2.0,1.9,1.7,2.0,2.0,2.0,1.9,2.2,2.2,2.1,2.1,2.3,2.2,2.0,2.0,2.7,3.1,3.5,3.6,3.7,7.2,7.5,7.1,6.7,5.8,5.2,4.8,4.8,4.2,4.2,4.0,3.9,4.1,4.0,4.0,4.2,4.2,4.6,4.4,4.6
E14001542,1.8,1.4,1.1,1.0,1.1,1.0,1.0,0.9,1.0,1.0,1.0,0.9,1.0,0.9,0.9,0.8,1.0,1.2,1.3,1.3,1.4,1.4,1.5,1.6,1.8,4.1,4.2,3.9,3.9,3.2,2.8,2.4,2.3,1.9,1.9,1.9,1.9,2.0,2.1,2.1,2.3,2.3,2.4,2.3,2.5
E14001543,2.0,1.7,1.5,1.1,1.1,0.9,0.9,0.8,1.0,0.9,0.9,0.9,1.1,1.1,1.1,1.0,1.2,1.2,1.1,1.2,1.4,1.6,1.7,1.8,2.0,4.5,4.6,4.4,4.1,3.5,3.2,2.9,2.7,2.5,2.3,2.3,2.4,2.3,2.3,2.3,2.5,2.8,3.1,2.9,3.0
E14001544,1.6,1.1,1.0,1.1,1.0,0.7,0.8,0.9,0.9,0.7,0.8,1.1,1.4,1.4,1.5,1.5,1.6,1.4,1.4,1.5,1.6,1.4,1.5,1.5,1.6,3.9,3.8,3.6,3.8,2.8,2.5,2.2,2.1,1.7,1.8,1.9,1.9,1.7,1.7,1.9,2.1,2.0,2.1,2.1,2.1
E14001545,1.3,1.0,0.9,0.7,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.9,1.1,1.1,1.2,1.2,3.5,3.6,3.4,3.5,2.7,2.3,1.9,1.7,1.6,1.5,1.7,1.7,1.7,1.7,1.8,2.0,2.0,2.3,2.1,2.3
E14001546,3.3,3.0,2.6,2.3,2.3,2.1,2.2,2.0,2.2,2.1,2.1,2.0,2.2,2.1,2.0,1.8,2.2,2.4,2.5,2.6,3.0,3.1,3.1,3.2,3.4,7.1,7.3,7.2,7.4,6.5,5.6,4.7,4.4,4.1,4.0,4.0,4.3,4.5,4.4,4.6,4.7,4.8,5.1,4.9,5.2
E14001547,5.9,5.1,4.7,4.1,4.0,3.8,3.6,3.5,3.8,3.8,3.7,3.8,3.8,3.7,3.6,3.4,3.7,3.8,3.7,3.6,4.1,4.6,5.0,5.2,5.5,9.1,9.4,9.5,9.2,8.3,7.6,7.1,6.8,6.4,6.2,6.3,6.3,6.2,6.0,5.9,5.9,6.3,7.0,6.7,7.0
E14001548,1.5,1.1,0.9,0.9,1.0,0.8,0.8,0.8,1.1,0.9,0.9,0.9,1.2,1.3,1.3,1.3,1.5,1.4,1.4,1.6,1.8,1.7,1.7,1.8,1.8,4.3,4.3,4.0,4.1,3.3,3.0,2.7,2.4,2.0,1.9,2.0,2.1,2.0,2.0,2.2,2.3,2.4,2.4,2.3,2.5
E14001549,1.4,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,1.1,1.2,1.4,1.5,1.6,4.0,4.3,4.2,4.2,3.4,3.0,2.5,2.3,2.1,2.0,2.0,2.0,2.0,2.1,2.2,2.2,2.1,2.4,2.3,2.4
E14001550,2.2,2.0,1.8,1.6,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.6,1.7,1.8,1.9,2.1,2.1,2.3,5.8,6.2,6.2,6.2,5.2,4.6,3.9,3.6,3.3,3.2,3.2,3.2,3.3,3.3,3.3,3.4,3.5,4.0,4.2,4.3
E14001551,3.8,3.0,2.5,2.4,2.6,2.1,2.1,2.1,2.5,2.1,1.9,2.1,2.4,2.2,2.0,2.2,2.6,2.2,1.9,2.6,3.2,3.3,3.2,3.4,3.8,8.0,7.9,7.5,7.3,5.6,4.7,4.2,4.2,3.4,3.3,3.2,3.5,3.3,3.3,3.3,3.6,3.3,3.6,3.3,3.7
E14001552,1.9,1.5,1.3,1.3,1.2,1.1,1.1,1.2,1.3,1.1,1.1,1.2,1.2,1.1,1.0,1.1,1.2,1.1,1.3,1.6,1.8,1.8,1.8,2.0,2.1,5.0,4.9,4.7,4.8,3.7,3.0,2.7,2.5,2.1,1.9,2.1,2.2,2.0,2.1,2.2,2.4,2.5,2.7,2.6,2.9
E14001553,5.3,4.6,4.3,3.9,3.6,3.3,3.1,3.0,3.2,3.2,3.1,2.9,3.1,3.1,2.9,2.9,2.9,2.9,2.9,3.0,3.6,3.9,4.1,4.4,4.7,11.6,12.2,12.9,13.4,12.0,10.4,9.3,8.7,8.0,7.8,7.8,7.9,8.0,8.0,7.8,8.0,8.5,9.3,9.2,9.6
E14001554,2.0,1.5,1.3,1.3,1.3,1.1,1.2,1.2,1.4,1.3,1.2,1.4,1.4,1.2,1.1,1.1,1.2,1.0,1.4,1.6,1.8,1.8,1.8,1.9,2.0,5.0,4.9,4.8,4.9,3.7,3.1,2.7,2.6,2.2,2.1,2.2,2.3,2.3,2.2,2.3,2.5,2.4,2.6,2.6,2.7
E14001555,1.1,0.9,0.8,0.7,0.8,0.7,0.6,0.7,0.7,0.7,0.8,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,1.2,1.3,1.4,1.5,1.6,4.3,4.6,4.4,4.7,3.6,3.2,2.8,2.6,2.3,2.3,2.2,2.3,2.4,2.4,2.4,2.4,2.4,2.7,2.6,2.6
E14001556,1.3,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.2,1.3,1.3,1.2,1.3,1.3,1.3,1.4,1.6,1.7,1.7,1.7,1.9,4.4,5.0,4.9,4.8,3.9,3.4,2.8,2.6,2.3,2.3,2.4,2.4,2.4,2.3,2.3,2.4,2.3,2.7,2.6,2.8
E14001557,3.4,2.9,2.8,2.6,2.4,2.3,2.2,2.2,2.6,2.4,2.3,2.4,2.5,2.4,2.4,2.5,2.7,2.6,2.9,3.3,3.6,3.6,3.5,3.5,3.6,6.2,6.3,6.0,6.2,5.2,4.7,4.0,4.0,3.4,3.4,3.5,3.5,3.3,3.3,3.4,3.3,3.3,3.4,3.3,3.4
E14001558,1.6,1.3,1.2,1.1,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.1,1.1,1.4,1.6,1.7,1.8,1.9,5.4,5.8,5.9,6.1,5.1,4.4,3.7,3.5,3.2,3.2,3.3,3.4,3.4,3.5,3.7,3.8,4.1,4.5,4.6,4.9
E14001559,4.1,3.7,3.4,3.0,3.0,2.8,2.7,2.6,2.6,2.7,2.6,2.5,2.7,2.8,2.8,2.8,3.0,3.2,3.3,3.4,3.6,3.7,3.8,3.9,4.0,8.5,9.0,9.3,9.8,8.6,7.6,6.6,6.3,5.6,5.5,5.3,5.4,5.3,5.6,5.5,5.8,5.9,6.4,6.5,6.8
E14001560,4.0,3.4,3.1,2.7,2.7,2.4,2.2,2.0,2.2,2.1,2.0,1.9,2.1,2.0,1.9,1.8,2.1,2.0,2.1,2.0,2.4,2.6,2.8,2.9,3.3,6.4,6.4,6.3,6.5,5.8,5.4,4.8,4.4,3.9,4.0,4.0,4.3,4.2,4.0,4.0,4.3,4.4,4.7,4.4,4.7
E14001561,3.6,3.1,2.8,2.6,2.7,2.6,2.3,2.1,2.4,2.2,2.2,2.1,2.4,2.4,2.3,2.3,2.6,3.2,3.5,3.5,3.8,4.1,3.9,3.9,4.1,7.2,7.2,7.1,7.3,6.4,5.7,5.1,4.7,4.4,4.2,4.2,4.4,4.1,4.1,4.0,4.0,4.0,4.4,4.1,4.2
E14001562,6.0,5.4,4.8,3.8,3.9,3.5,3.3,3.2,3.5,3.5,3.5,3.4,3.7,3.5,3.4,3.3,3.5,3.5,3.4,4.0,4.5,5.2,5.5,5.7,6.1,10.4,10.7,10.5,11.2,10.1,9.3,8.3,8.0,7.3,7.0,7.1,7.3,7.5,7.2,7.2,7.4,8.0,8.9,8.7,8.9
E14001563,4.3,3.9,3.6,3.3,3.2,2.9,2.7,2.6,2.8,2.6,2.6,2.5,2.5,2.5,2.4,2.3,2.5,2.4,2.6,2.9,3.2,3.5,3.5,3.7,3.9,9.7,10.4,10.9,10.5,9.0,8.0,6.9,6.2,5.6,5.5,5.8,5.9,6.3,6.5,6.6,6.8,7.1,7.7,7.6,7.9
E14001564,3.2,2.9,2.7,2.2,2.5,2.3,2.2,2.0,2.1,2.0,1.8,1.8,1.9,2.3,2.6,2.5,2.8,3.0,3.0,3.0,3.2,3.0,2.8,2.9,3.0,5.9,5.9,5.6,5.9,4.9,4.4,3.8,3.7,3.2,3.0,2.8,2.9,2.8,2.7,2.7,2.8,2.7,3.1,2.9,3.1
E14001565,2.5,2.2,2.2,1.7,1.8,1.7,1.7,1.5,1.6,1.4,1.4,1.3,1.3,1.6,1.8,1.8,2.0,2.0,2.1,2.1,2.3,2.2,2.2,2.3,2.2,4.8,4.9,4.6,4.7,3.9,3.5,3.0,2.9,2.6,2.4,2.3,2.2,2.2,2.3,2.2,2.3,2.3,2.6,2.4,2.6
E14001566,1.4,1.1,1.0,0.8,0.9,0.8,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.0,1.4,1.6,1.7,1.9,2.0,4.3,4.5,4.3,4.3,3.6,3.1,2.9,2.7,2.6,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.4,2.8,2.7,2.8
E14001567,4.3,3.8,3.6,3.1,3.4,3.0,2.9,2.8,3.2,3.0,3.2,3.2,3.3,3.2,3.2,3.0,3.3,3.3,3.4,3.9,4.6,4.7,4.7,4.7,5.0,7.9,7.8,7.2,7.1,6.4,5.7,5.1,4.9,4.3,4.2,4.1,4.3,4.1,4.0,3.7,3.7,3.9,4.3,4.1,4.1
E14001568,2.1,1.8,1.6,1.4,1.4,1.4,1.4,1.2,1.4,1.3,1.3,1.2,1.4,1.4,1.3,1.3,1.5,1.9,2.1,2.2,2.3,2.4,2.5,2.5,2.7,6.3,6.7,6.7,6.4,5.2,4.3,3.7,3.5,3.2,3.1,3.2,3.3,3.6,3.6,3.7,3.9,4.1,4.6,4.5,4.6
E14001569,1.6,1.2,1.1,1.0,1.0,0.9,0.8,0.8,0.9,0.8,0.8,0.8,1.0,0.8,0.9,0.9,1.0,1.1,1.3,1.4,1.6,1.6,1.7,1.9,2.0,4.2,4.4,4.1,4.3,3.5,3.0,2.7,2.6,2.3,2.3,2.3,2.2,2.2,2.1,2.2,2.3,2.3,2.5,2.4,2.5
E14001570,1.0,0.8,0.8,0.7,0.8,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1.0,0.9,0.9,1.0,1.2,1.3,1.4,1.5,1.6,4.5,4.6,4.4,4.5,3.7,3.3,3.0,2.8,2.4,2.3,2.3,2.4,2.3,2.3,2.3,2.5,2.5,2.6,2.6,2.6
E14001571,3.2,2.8,2.2,1.9,2.2,2.1,1.8,1.6,1.9,1.9,1.8,1.5,1.8,1.8,1.8,1.6,1.9,1.9,1.8,1.8,2.2,2.5,2.5,2.6,2.7,6.1,6.1,5.8,5.9,4.8,4.2,3.5,3.5,3.3,3.1,3.1,3.5,3.6,3.5,3.7,3.9,4.0,4.2,3.8,4.2
E14001572,1.2,0.8,0.7,0.7,0.7,0.6,0.7,0.6,0.7,0.7,0.7,0.8,1.0,1.1,1.2,1.2,1.3,1.3,1.5,1.6,1.6,1.7,1.6,1.8,1.7,4.2,4.5,4.1,4.0,3.3,2.8,2.5,2.4,2.1,2.1,2.2,2.2,2.1,2.2,2.2,2.4,2.3,2.5,2.3,2.3
E14001573,1.8,1.6,1.4,1.2,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.0,1.1,1.1,1.1,1.1,1.4,1.5,1.7,1.7,1.8,1.8,1.8,1.9,2.0,4.4,4.7,4.5,4.9,4.3,3.8,3.4,3.0,2.5,2.3,2.5,2.5,2.5,2.4,2.6,2.7,2.8,3.1,3.1,3.2
E14001574,5.0,4.4,4.2,3.6,3.6,3.2,3.1,3.0,3.3,3.5,3.4,3.3,3.4,3.3,3.3,3.3,3.5,3.4,3.4,3.3,3.6,4.2,4.5,4.6,5.0,8.5,8.9,8.8,8.4,7.5,6.9,6.3,6.2,5.8,5.6,5.7,5.8,5.6,5.7,5.7,5.9,6.2,7.0,6.7,7.1
E14001575,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.7,0.8,0.6,0.6,0.8,1.0,1.2,1.2,1.4,1.6,1.5,1.5,1.6,1.7,4.4,4.3,4.1,4.3,3.4,2.7,2.5,2.3,2.0,2.0,2.2,2.2,2.1,2.0,2.2,2.4,2.3,2.5,2.5,2.7
E14001576,3.8,3.3,3.1,2.8,2.7,2.5,2.3,2.0,2.2,2.1,2.2,2.1,2.2,2.3,2.2,2.2,2.3,2.3,2.3,2.5,2.8,3.0,3.2,3.4,3.6,9.5,10.1,10.9,11.2,10.0,9.0,8.0,7.0,6.2,6.1,6.0,6.2,6.5,6.7,6.8,7.1,7.5,8.3,8.2,8.7
E14001577,2.7,2.0,1.8,1.5,1.7,1.8,2.0,2.0,2.1,2.0,2.0,2.0,2.1,2.0,1.9,1.8,2.1,2.3,2.4,2.4,2.8,2.7,2.6,2.5,2.7,5.4,5.5,5.4,5.2,4.5,4.0,3.6,3.4,3.1,3.0,3.1,3.2,3.0,2.8,3.0,3.1,3.0,3.2,3.0,3.2
E14001578,1.6,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,1.0,1.0,1.0,1.0,1.3,1.2,1.2,1.2,1.6,1.7,1.7,1.8,1.9,4.3,4.5,4.3,4.0,3.4,2.9,2.5,2.4,2.2,2.1,2.0,2.2,2.2,2.1,2.2,2.3,2.3,2.4,2.4,2.5
E14001579,1.6,1.2,1.2,1.1,1.0,0.9,0.9,0.8,1.0,0.9,1.0,1.0,1.0,0.9,1.0,1.1,1.2,1.1,1.0,1.2,1.5,1.6,1.7,1.8,2.0,4.6,4.7,4.5,4.5,3.6,3.3,3.0,2.8,2.6,2.5,2.5,2.6,2.5,2.4,2.4,2.4,2.6,2.7,2.5,2.6
